Word,Polarity
wanted,strongpos
primary,neutral
primary,neutral
would,neutral
screwed,strongneg
support,strongpos
fortunate,strongpos
enough,neutral
against,weakneg
terrible,strongneg
CLEAR,strongpos
error,strongneg
slurs,strongneg
pledged,weakpos
stake,weakneg
shown,neutral
would,neutral
primary,neutral
believe,neutral
primary,neutral
so,neutral
Yes,weakpos
yes,weakpos
vivid,weakpos
primary,neutral
against,weakneg
primary,neutral
should,neutral
full,neutral
active,weakpos
primary,neutral
mean,neutral
smeared,strongneg
primary,neutral
asset,strongpos
likes,strongpos
show,neutral
stern,strongneg
lie,strongneg
know,neutral
point,neutral
exactly,neutral
white,weakpos
privilege,weakpos
primary,neutral
asset,strongpos
likes,strongpos
broken,strongneg
most,neutral
support,strongpos
Hypocrisy,strongneg
integrity,strongpos
smearing,strongneg
primary,neutral
likes,strongpos
think,neutral
funny,strongpos
hubris,strongneg
think,neutral
could,neutral
primary,neutral
right,weakpos
want,strongpos
primary,neutral
absentee,weakneg
Standing,weakpos
seems,neutral
very,neutral
antiquated,weakneg
terrible,strongneg
well,strongpos
Seriously,weakneg
heroes,strongpos
just,strongpos
would,neutral
rather,neutral
primary,neutral
wealthy,weakpos
major,neutral
open,weakpos
primary,neutral
Against,weakneg
legitimate,strongpos
destroy,strongneg
fight,strongneg
so,neutral
excited,strongpos
primary,neutral
primary,neutral
would,neutral
attitude,neutral
even,weakpos
contemplate,neutral
losing,strongneg
lose,strongneg
want,strongpos
block,weakneg
Tired,weakneg
losing,strongneg
fails,strongneg
critical,strongneg
primary,neutral
fail,strongneg
crumble,strongneg
primary,neutral
shows,neutral
cutting,weakneg
primary,neutral
friend,strongpos
eager,strongpos
viable,strongpos
Best,weakpos
luck,strongpos
primary,neutral
comments,neutral
primary,neutral
primary,neutral
disgusting,strongneg
absolute,neutral
primary,neutral
prosecuted,weakneg
fraud,strongneg
know,neutral
primary,neutral
Rich,weakpos
friends,strongpos
primary,neutral
most,neutral
still,neutral
need,neutral
regardless,neutral
Serious,weakneg
primary,neutral
such,neutral
*show,neutral
like,strongpos
would,neutral
prefer,strongpos
primary,neutral
better,strongpos
so,neutral
primary,neutral
liking,strongpos
so,neutral
very,neutral
very,neutral
too,strongneg
realistic,weakpos
mistake,strongneg
primary,neutral
help,weakpos
glad,strongpos
Rumblings,weakneg
Maybe,neutral
favor,strongpos
tensions,strongneg
upholding,strongpos
primary,neutral
wish,weakpos
really,neutral
wanted,strongpos
would,neutral
would,neutral
primary,neutral
would,neutral
much,neutral
forgetting,weakneg
tried,weakneg
really,neutral
hard,strongneg
sure,weakpos
primary,neutral
primary,neutral
so,neutral
divisive,strongneg
primary,neutral
supporting,strongpos
primary,neutral
Just,strongpos
curious,weakpos
supporting,strongpos
actually,neutral
Lost,strongneg
primary,neutral
corrupt,strongneg
think,neutral
happy,strongpos
primary,neutral
problem,strongneg
corruption,strongneg
primary,neutral
problem,strongneg
large,weakpos
healthy,strongpos
naturally,strongpos
appreciate,weakpos
protecting,strongpos
