"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.state","Answer.sentiment.label","Approve","Reject"
"306W7JMRYXX0LB1SV71KI9W4XRXB8G","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:45 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:45 PDT 2020","","","3DEL4X4EL6KP04T539WYV26K28EYXL","A2MCNGY62MPRI5","Submitted","Thu Apr 02 15:01:16 PDT 2020","Thu Apr 02 15:02:49 PDT 2020","Sat Apr 04 15:02:49 PDT 2020","","","","93","100% (4/4)","100% (4/4)","100% (4/4)","Well if they feel we need more witnesses... We need: Hunter Biden Joe Biden The whistleblower 1 and 2 Adam Schiff etc. etc. etc. Let's go! Game on.","nevada","Positive"
"306W7JMRYXX0LB1SV71KI9W4XRXB8G","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:45 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:45 PDT 2020","","","3IAS3U3I0FFSMGXX5SXLX1EN4QX2B1","A2A2VSZ2C8PC19","Submitted","Thu Apr 02 15:03:36 PDT 2020","Thu Apr 02 15:19:23 PDT 2020","Sat Apr 04 15:19:23 PDT 2020","","","","947","0% (0/0)","0% (0/0)","0% (0/0)","Well if they feel we need more witnesses... We need: Hunter Biden Joe Biden The whistleblower 1 and 2 Adam Schiff etc. etc. etc. Let's go! Game on.","nevada","Negative"
"3087LXLJ6LF8G38555A18KH7TRE0F1","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:49 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:49 PDT 2020","","","36DSNE9QZ5XCB6KEGI8Z2203D02JO9","A1KXF2L2ZGQXJK","Submitted","Thu Apr 02 15:03:37 PDT 2020","Thu Apr 02 15:04:10 PDT 2020","Sat Apr 04 15:04:10 PDT 2020","","","","33","100% (1/1)","100% (1/1)","100% (1/1)","Amy K seems to be hurting Biden more than Buttigieg.","virginia","Neutral"
"3087LXLJ6LF8G38555A18KH7TRE0F1","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:49 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:49 PDT 2020","","","3MTMREQS4VH9FMQCDYMWQXA6QF7AWW","AA66Q3ESNBYAF","Submitted","Thu Apr 02 15:02:47 PDT 2020","Thu Apr 02 15:11:43 PDT 2020","Sat Apr 04 15:11:43 PDT 2020","","","","536","100% (3/3)","100% (3/3)","100% (3/3)","Amy K seems to be hurting Biden more than Buttigieg.","virginia","Neutral"
"3087LXLJ6LF8G38555A18KH7TRE0F1","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:49 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:49 PDT 2020","","","3YJ6NA41JBFUW6WFVILER25TN5WPJU","A1UQ1OURMB9IRJ","Submitted","Thu Apr 02 14:59:30 PDT 2020","Thu Apr 02 15:23:47 PDT 2020","Sat Apr 04 15:23:47 PDT 2020","","","","1457","0% (0/0)","0% (0/0)","0% (0/0)","Amy K seems to be hurting Biden more than Buttigieg.","virginia","Neutral"
"30EV7DWJTUU9U5BFCKI666YEC5PY6W","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:55 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:55 PDT 2020","","","3DZQRBDBSLEGOKAIKEXL60TFESHS31","A2ZPJ62OCZOH8R","Submitted","Thu Apr 02 14:59:59 PDT 2020","Thu Apr 02 15:03:35 PDT 2020","Sat Apr 04 15:03:35 PDT 2020","","","","216","100% (3/3)","100% (3/3)","100% (3/3)","Yes King - you dem ways too.","washington","Neutral"
"30EV7DWJTUU9U5BFCKI666YEC5PY6W","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:55 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:55 PDT 2020","","","3QY7M81QH7L01KYXHHR9SVEL20Q7K4","AS7XTYOUYAX8Y","Submitted","Thu Apr 02 14:59:24 PDT 2020","Thu Apr 02 15:17:07 PDT 2020","Sat Apr 04 15:17:07 PDT 2020","","","","1063","100% (5/5)","100% (5/5)","100% (5/5)","Yes King - you dem ways too.","washington","N/A"
"30EV7DWJTUU9U5BFCKI666YEC5PY6W","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:55 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:55 PDT 2020","","","3RKNTXVS3MXX6K7S3SGDV5RF6M64A2","AYTH0E5PUXWX8","Submitted","Thu Apr 02 14:58:48 PDT 2020","Thu Apr 02 14:59:05 PDT 2020","Sat Apr 04 14:59:05 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Yes King - you dem ways too.","washington","N/A"
"30F94FBDNQJJJVTGY5CF95SRB4JBT6","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:57 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:57 PDT 2020","","","3DBQWDE4Y6XMMM5HQ14SM3HT5P1N5B","A2A2VSZ2C8PC19","Submitted","Thu Apr 02 15:02:02 PDT 2020","Thu Apr 02 15:03:58 PDT 2020","Sat Apr 04 15:03:58 PDT 2020","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","This needs to be one of the primary political spots on tv for the Democratic candidate.","oklahoma","Neutral"
"30F94FBDNQJJJVTGY5CF95SRB4JBT6","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:57 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:57 PDT 2020","","","3R9WASFE2ZF858CPZ1SV32FF4XNZFN","A253S5S5GWG94P","Submitted","Thu Apr 02 15:03:03 PDT 2020","Thu Apr 02 15:03:07 PDT 2020","Sat Apr 04 15:03:07 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","This needs to be one of the primary political spots on tv for the Democratic candidate.","oklahoma","Negative"
"30F94FBDNQJJJVTGY5CF95SRB4JBT6","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:57 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:57 PDT 2020","","","3TPZPLC3M0BJBSUQSXTRBVO4R8C3PY","A1RA8Z8GIITZWJ","Submitted","Thu Apr 02 15:03:39 PDT 2020","Thu Apr 02 15:08:15 PDT 2020","Sat Apr 04 15:08:15 PDT 2020","","","","276","100% (2/2)","100% (2/2)","100% (2/2)","This needs to be one of the primary political spots on tv for the Democratic candidate.","oklahoma","Neutral"
"30IRMPJWDYI7WJKI0TKD8TAZADURKS","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:57 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:57 PDT 2020","","","33SA9F9TRXTC5Z7OT3OIMG0XBU4WEC","A32HFMZVTLF1JG","Submitted","Thu Apr 02 15:02:50 PDT 2020","Thu Apr 02 15:03:02 PDT 2020","Sat Apr 04 15:03:02 PDT 2020","","","","12","100% (3/3)","100% (3/3)","100% (3/3)","That is why we need a real Democrat not a old pipe piper who is promising every thing free ?","arizona","Negative"
"30IRMPJWDYI7WJKI0TKD8TAZADURKS","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:57 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:57 PDT 2020","","","3EJPLAJKEMFCMFJEY8PR9W22BYKZ6K","AT9UG11XAEDZL","Submitted","Thu Apr 02 15:02:56 PDT 2020","Thu Apr 02 15:03:03 PDT 2020","Sat Apr 04 15:03:03 PDT 2020","","","","7","100% (5/5)","100% (5/5)","100% (5/5)","That is why we need a real Democrat not a old pipe piper who is promising every thing free ?","arizona","Neutral"
"30IRMPJWDYI7WJKI0TKD8TAZADURKS","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:57 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:57 PDT 2020","","","3GDTJDAPVUAZRM3JCYWVL82K2PT8MZ","A78TB7M3SHPL8","Submitted","Thu Apr 02 15:02:38 PDT 2020","Thu Apr 02 15:20:15 PDT 2020","Sat Apr 04 15:20:15 PDT 2020","","","","1057","100% (4/4)","100% (4/4)","100% (4/4)","That is why we need a real Democrat not a old pipe piper who is promising every thing free ?","arizona","Negative"
"30P8I9JKOHKW77GW2QLH71GKYTCV54","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:44 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:44 PDT 2020","","","320DUZ38G7LOJT3GSZVRXTR1MEAGJI","A2MCNGY62MPRI5","Submitted","Thu Apr 02 15:01:07 PDT 2020","Thu Apr 02 15:02:38 PDT 2020","Sat Apr 04 15:02:38 PDT 2020","","","","91","100% (4/4)","100% (4/4)","100% (4/4)","Sanders is leading the field in New Hampshire at 23 percent, followed by former South Bend, Indiana, Mayor Pete Buttigieg at 18 percent, and former Vice President Joe Biden and Senator Elizabeth Warren both at 14 percent. ","newhampshire","Neutral"
"30P8I9JKOHKW77GW2QLH71GKYTCV54","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:44 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:44 PDT 2020","","","382M9COHEHEZDVIJY39H4SF0QETEUV","A78TB7M3SHPL8","Submitted","Thu Apr 02 15:01:21 PDT 2020","Thu Apr 02 15:10:36 PDT 2020","Sat Apr 04 15:10:36 PDT 2020","","","","555","100% (4/4)","100% (4/4)","100% (4/4)","Sanders is leading the field in New Hampshire at 23 percent, followed by former South Bend, Indiana, Mayor Pete Buttigieg at 18 percent, and former Vice President Joe Biden and Senator Elizabeth Warren both at 14 percent. ","newhampshire","Neutral"
"30P8I9JKOHKW77GW2QLH71GKYTCV54","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:44 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:44 PDT 2020","","","3VNL7UK1XFICJW3QT93DHEEYJ11TF1","A2L7S6RZOZ6NM9","Submitted","Thu Apr 02 15:02:32 PDT 2020","Thu Apr 02 15:02:36 PDT 2020","Sat Apr 04 15:02:36 PDT 2020","","","","4","100% (2/2)","100% (2/2)","100% (2/2)","Sanders is leading the field in New Hampshire at 23 percent, followed by former South Bend, Indiana, Mayor Pete Buttigieg at 18 percent, and former Vice President Joe Biden and Senator Elizabeth Warren both at 14 percent. ","newhampshire","Positive"
"30P8I9JKOHKW77GW2QLH71GKYTD5VF","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:51 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:51 PDT 2020","","","38F71OA9GTV861D6KC21V0J6PT4MFS","AS7XTYOUYAX8Y","Submitted","Thu Apr 02 14:59:31 PDT 2020","Thu Apr 02 15:21:03 PDT 2020","Sat Apr 04 15:21:03 PDT 2020","","","","1292","100% (5/5)","100% (5/5)","100% (5/5)","If it is so moot people like yourself wouldn't be whinging about it none stop. The caravans full of illegal aliens was a big problem until Trump fixed it. He made Mexico stop them. Do you forget the last three years and dealing with this monstrosity. I do. They even threw rocks..","colorado","Negative"
"30P8I9JKOHKW77GW2QLH71GKYTD5VF","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:51 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:51 PDT 2020","","","3OF2M9AATGNJLU430CJSJF7KCT3KZ9","A3O0NNIW4KA2PV","Submitted","Thu Apr 02 14:59:49 PDT 2020","Thu Apr 02 15:02:39 PDT 2020","Sat Apr 04 15:02:39 PDT 2020","","","","170","100% (9/9)","100% (9/9)","100% (9/9)","If it is so moot people like yourself wouldn't be whinging about it none stop. The caravans full of illegal aliens was a big problem until Trump fixed it. He made Mexico stop them. Do you forget the last three years and dealing with this monstrosity. I do. They even threw rocks..","colorado","Negative"
"30P8I9JKOHKW77GW2QLH71GKYTD5VF","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:51 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:51 PDT 2020","","","3WJEQKOXA81GELA9GAXBX7KCU2X1AN","A39SVLL7C9VA6N","Submitted","Thu Apr 02 15:00:52 PDT 2020","Thu Apr 02 15:00:55 PDT 2020","Sat Apr 04 15:00:55 PDT 2020","","","","3","100% (16/16)","100% (16/16)","100% (16/16)","If it is so moot people like yourself wouldn't be whinging about it none stop. The caravans full of illegal aliens was a big problem until Trump fixed it. He made Mexico stop them. Do you forget the last three years and dealing with this monstrosity. I do. They even threw rocks..","colorado","Negative"
"30QQTY5GMJJBHW5FLTQ99ZSXBSYU7T","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:51 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:51 PDT 2020","","","3FUI0JHJPXXC43P3UZWKYSL3MCJ33L","A1YSYI926BBOHW","Submitted","Thu Apr 02 15:00:33 PDT 2020","Thu Apr 02 15:01:09 PDT 2020","Sat Apr 04 15:01:09 PDT 2020","","","","36","100% (1/1)","100% (1/1)","100% (1/1)","he really wanna touch the bloomberg","michigan","Neutral"
"30QQTY5GMJJBHW5FLTQ99ZSXBSYU7T","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:51 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:51 PDT 2020","","","3IGI0VL647J8UWBZVG0RV9HKMK5NOF","AKMQH2MGTUWO9","Submitted","Thu Apr 02 15:00:13 PDT 2020","Thu Apr 02 15:00:22 PDT 2020","Sat Apr 04 15:00:22 PDT 2020","","","","9","100% (4/4)","100% (4/4)","100% (4/4)","he really wanna touch the bloomberg","michigan","Negative"
"30QQTY5GMJJBHW5FLTQ99ZSXBSYU7T","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:51 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:51 PDT 2020","","","3QHK8ZVMIMHYN2J5FYFQCXDWAQUBL5","A32HFMZVTLF1JG","Submitted","Thu Apr 02 16:02:55 PDT 2020","Thu Apr 02 16:03:37 PDT 2020","Sat Apr 04 16:03:37 PDT 2020","","","","42","100% (3/3)","100% (3/3)","100% (3/3)","he really wanna touch the bloomberg","michigan","Neutral"
"30U1YOGZG9VBJSELN1YVUQK5C6GDSP","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:44 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:44 PDT 2020","","","34MAJL3QP4MXMZ87UD138XD90CG438","A3O0NNIW4KA2PV","Approved","Thu Apr 02 15:03:17 PDT 2020","Thu Apr 02 15:13:14 PDT 2020","Sat Apr 04 15:13:14 PDT 2020","Thu Apr 02 18:02:59 PDT 2020","","","597","100% (9/9)","100% (9/9)","100% (9/9)","PRICELESS! Commie Warren loses again. That woman could never tell the truth and never will.","tennessee","Strong Negative"
"30U1YOGZG9VBJSELN1YVUQK5C6GDSP","3VL3OSLWYGYYRJY160Q0PPTL9021GA","Twitter sentiment analysis","Political sentiment analysis for democratic primary predictions","sentiment, text","$0.04","Thu Apr 02 14:57:44 PDT 2020","3","BatchId:3979219;OriginalHitTemplateId:928390909;","3600","172800","Sun Apr 05 14:57:44 PDT 2020","","","3CFJTT4SXTP9VP89HE6XFFZ8AW27IU","AJWES6SFIP3AT","Approved","Thu Apr 02 15:01:33 PDT 2020","Thu Apr 02 15:01:38 PDT 2020","Sat Apr 04 15:01:38 PDT 2020","Thu Apr 02 18:02:59 PDT 2020","","","5","100% (4/4)","100% (4/4)","100% (4/4)","PRICELESS! Commie Warren loses again. That woman could never tell the truth and never will.","tennessee","Strong Negative"
