Word,Polarity
dig,strongneg
knowledge,neutral
PRICELESS,strongpos
flames,strongpos
Strikes,strongneg
empty,strongneg
promise,weakpos
fitting,strongpos
quick,neutral
merciful,strongpos
blasts,weakneg
sound,weakpos
favoring,strongpos
battling,strongneg
allegations,weakneg
profane,strongneg
motivate,weakpos
victimized,strongneg
critics,strongneg
allies,weakpos
accuses,strongneg
insults,strongneg
accusing,strongneg
nasty,strongneg
Friend,strongpos
Accuses,strongneg
intended,neutral
Insulting,strongneg
Much,neutral
ANGRY,strongneg
showing,neutral
BRUTALLY,strongneg
hilarious,strongpos
Damn,strongneg
High,neutral
allow,weakpos
clearly,weakpos
encouraging,strongpos
risky,weakneg
desperately,strongneg
supporter,strongpos
like,strongpos
thought,neutral
exclusive,strongpos
Strong,weakpos
Stand,weakpos
flash,weakneg
loves,strongpos
desire,strongpos
friend,strongpos
concrete,weakpos
friends,strongpos
laugh,weakneg
Feeling,neutral
Anxious,strongneg
Gains,strongpos
speculates,neutral
killing,strongneg
Hero,strongpos
freaking,strongneg
radical,weakneg
embodiment,neutral
privilege,weakpos
—hardly,weakneg
—eagerly,strongpos
busy,weakneg
Actually,neutral
hoping,strongpos
puppet,weakneg
lectures,weakneg
values,weakpos
regarding,neutral
incredibly,strongpos
suspicious,weakneg
moved,neutral
yd,neutral
heavens,strongpos
firm,neutral
purity,strongpos
dumb,strongneg
Liked,strongpos
huge,neutral
profits,weakpos
bankrupt,strongneg
seem,neutral
Scares,strongneg
IDIOT,strongneg
Want,strongpos
reconciliation,weakpos
substantial,weakpos
reform,strongpos
argument,weakneg
moot,strongneg
ready,weakpos
‘loves,strongpos
kiss,strongpos
illegal,strongneg
gross,strongneg
myth,weakneg
offensive,weakneg
Wants,strongpos
Infuriating,strongneg
Could,neutral
Boost,strongpos
democratic,weakpos
courage,weakpos
horrid,strongneg
accusation,strongneg
Supports,strongpos
~Just,strongpos
ruin,strongneg
‘leverage,weakpos
Chores,strongneg
conspiracies,strongneg
valid,strongpos
Moderate,weakpos
barely,weakneg
Sure,weakpos
lectured,weakneg
cutting,weakneg
deaths,strongneg
serious,weakneg
injuries,strongneg
accessible,weakpos
confusing,strongneg
inspiring,strongpos
activists,neutral
disrupt,strongneg
Primary,neutral
Speculation,neutral
abounds,weakpos
idea,neutral
Hopes,strongpos
possible,neutral
negative,strongneg
Defends,weakpos
supports,strongpos
Agreed,weakpos
wealthy,weakpos
anguish,strongneg
Real,weakpos
especially,weakpos
inexperience,strongneg
Pressed,weakpos
stand,weakpos
fall,weakneg
empathy,weakneg
matter,neutral
restore,weakpos
thrilled,strongpos
defeat,strongneg
stumble,strongneg
tried,weakneg
laughed,weakneg
such,neutral
embarrassment,strongneg
Meaningless,strongneg
scrutiny,neutral
Opposes,strongneg
oppose,strongneg
confusion,strongneg
victory,strongpos
lose,strongneg
Genius,strongpos
Well,strongpos
Worst,strongneg
Hypocrite,strongneg
Vows,weakpos
surprise,neutral
knows,neutral
Shocked,weakneg
appeal,weakpos
Agree,weakpos
demeaning,strongneg
cruelty,strongneg
demanding,both
reasons,strongpos
original,strongpos
appeals,weakpos
stood,weakpos
fair,strongpos
decency,strongpos
disappoints,strongneg
Throwing,weakneg
unkind,strongneg
Despite,weakneg
misleading,strongneg
trick,weakneg
prison,weakneg
thoughts,neutral
ideal,strongpos
deserved,weakpos
able,weakpos
wished,weakpos
central,neutral
accuse,strongneg
justice,strongpos
persecuted,strongneg
intoxicated,weakneg
supremacy,weakneg
crying,strongneg
amazing,weakpos
cried,strongneg
bless,strongpos
Thank,strongpos
divine,weakpos
adventures,weakpos
(explicit,weakpos
frank,weakpos
honestly,strongpos
explicitly,weakpos
comforting,strongpos
terrible,strongneg
supported,strongpos
must,neutral
ugly,strongneg
grand,strongpos
SUCH,neutral
Enjoyed,strongpos
Great,weakpos
perspective,neutral
important,weakpos
player,neutral
immune,neutral
awful,strongneg
Knock,strongneg
yes,weakpos
wd,neutral
Swing,neutral
specific,neutral
Supporting,strongpos
Essential,weakpos
pledged,weakpos
rallies,strongpos
crushing,strongneg
hurt,strongneg
twisted,weakneg
interrupted,weakneg
ideas,neutral
traditional,weakpos
troubling,strongneg
crazy,strongneg
According,weakpos
rally,strongpos
trouble,strongneg
problem,strongneg
Please,strongpos
Assets,strongpos
Knew,neutral
expectations,neutral
admitting,weakpos
magic,strongpos
garbage,weakneg
try,weakneg
damage,strongneg
blatant,strongneg
believing,neutral
rights,weakpos
satisfy,strongpos
considerations,neutral
impressive,strongpos
Bloody,strongneg
Mess,strongneg
doomed,strongneg
Praising,strongpos
Trouble,strongneg
Friendly,strongpos
Ideas,neutral
Argues,weakneg
Vital,weakpos
Losing,strongneg
embarrassing,strongneg
powerful,weakpos
*help,weakpos
hardly,weakneg
dying,strongneg
strange,weakneg
ignoring,weakneg
ignore,weakneg
Liberal,weakpos
accept,weakpos
Upsets,strongneg
division,weakneg
plausible,weakpos
civil,weakpos
apathetic,strongneg
indifferent,strongneg
Protect,strongpos
Meddling,strongneg
panic,strongneg
phobic,strongneg
decide,neutral
looks,neutral
zealots,weakneg
disingenuous,strongneg
obvious,neutral
Powerful,weakpos
practical,weakpos
rid,strongneg
Tried,weakneg
cute,weakpos
tricks,weakneg
tricky,weakneg
amused,strongpos
endorse,strongpos
dirty,strongneg
worst,strongneg
faith,strongpos
trust,strongpos
happy,strongpos
Bull,weakpos
so-called,strongneg
Independent,strongpos
absolute,neutral
nonsense,strongneg
disagreed,weakneg
Ironic,weakneg
Attack,strongneg
offended,strongneg
ensively to,neutral
nerable Dem,weakpos
rs San,strongneg
eral pol,weakpos
eco,weakpos
ds a B,neutral
tes, Mn,strongpos
ld ru,neutral
n US,strongneg
t the,neutral
apades is,weakneg
less #tr,strongneg
h mor,neutral
ely tha,neutral
n old,weakpos
e rep,strongpos
her tha,neutral
k of,weakneg
tator #Vo,strongneg
t a d,strongpos
ld enf,neutral
fit mar,weakpos
ow Med,weakpos
ld sen,neutral
ing to,weakneg
al ele,strongneg
DS TO,neutral
t Can,strongpos
it Tha,weakpos
div,strongneg
ided to,weakneg
use com,strongneg
itor’: S,strongneg
shed for,strongneg
nfully bli,strongneg
nd’ at,strongneg
ack on,strongneg
And,weakpos
rent of,strongneg
se sin,strongneg
port of,strongpos
tators Unc,strongneg
omfortable tru,strongneg
th? Pl,strongpos
ase RT,strongpos
ld cer,neutral
tainly see,neutral
m tha,neutral
antage rig,weakpos
cial kin,strongpos
w by,neutral
wn as,neutral
ortant to,weakpos
iculous leg,strongneg
ld pay,neutral
ically say,neutral
ld ‘en,neutral
eresting bac,strongpos
der wha,strongpos
her the,neutral
s we,strongneg
d new,strongpos
bage is,weakneg
ase dro,strongpos
t san,strongpos
e!!.,strongneg
dif,neutral
ningful thi,strongpos
vince my,weakpos
port san,strongpos
ld Vot,neutral
ocratic Bal,weakpos
#Wh,neutral
st a S,strongpos
ocratic #so,weakpos
n our,strongneg
ped coi,weakpos
orsing Ber,strongpos
te of,weakpos
porters hav,strongpos
ny how,strongpos
prised at,neutral
ty the,strongneg
erful Cul,weakpos
iously att,strongneg
acked by,strongneg
porters  ht,strongpos
t 3 M,strongpos
ference bet,neutral
ording to,weakpos
porters – F,strongpos
r Fal,strongneg
ised San,strongpos
rage” fo,weakpos
t Dem,neutral
n the,weakpos
eral” li,weakpos
rid acc,strongneg
usation”  h,strongneg
acc,strongneg
urate als,strongpos
pid eno,strongneg
ugh to,neutral
il rig,weakpos
hts be,weakpos
acked, we,strongneg
t to,strongneg
ually won,neutral
itive cov,weakpos
grace ! N,strongneg
Cas,strongneg
n I l,neutral
I a,weakpos
fectly emu,strongpos
iding wha,weakneg
ually is.,neutral
ldve,neutral
ferred yan,strongpos
inst Hu,weakneg
ee wit,weakpos
t poi,strongpos
rades sho,weakpos
uldnt,neutral
dis,strongneg
heartened whe,strongneg
ikes a k,strongneg
air? Ye,strongneg
abs,weakpos
rue? We,strongneg
l Im,strongpos
aid not,strongneg
y wit,weakneg
we,neutral
t reg,neutral
r fal,strongneg
lout fro,strongneg
nion jus,neutral
t try,strongpos
to,weakneg
port for,strongpos
nions so,neutral
tha,neutral
nions up,neutral
e eve,strongpos
ically” is,neutral
urate. I,strongpos
ry Abo,strongneg
ported bot,strongpos
w wha,neutral
ny abo,strongpos
sense? Th,strongneg
porters jus,strongpos
t don,strongpos
h she,neutral
ed her,strongneg
porters | F,strongpos
mary wit,neutral
acks aga,strongneg
inst San,weakneg
porters fro,strongpos
ling me,strongneg
e wha,strongpos
ferences, wh,weakpos
gressive val,weakpos
ues are,weakpos
inst dis,weakneg
crimination  #F,strongneg
reciate how,weakpos
y bes,neutral
t spe,strongpos
ld   B,neutral
ms to,neutral
th tha,strongpos
at to,strongneg
lly* do,neutral
d how,strongneg
d the,strongneg
inst him,weakneg
th!! W,strongpos
istance, an,strongneg
omplishments, sl,strongpos
ke or,strongneg
e Nev,strongneg
t fuc,strongpos
porters to,strongpos
ctions are,neutral
t as,strongpos
ny to,strongpos
porter who,strongpos
far,strongneg
hav,neutral
ught?  I,neutral
sing, I,weakneg
e you,strongpos
d inf,strongpos
porting Abo,strongpos
ential Par,weakpos
ly lib,strongneg
ults my,strongneg
ually car,neutral
e abo,strongpos
sis it’,strongneg
porters at,strongpos
tle bit,weakneg
itement at,strongpos
al sho,strongneg
w at,neutral
wn for,neutral
ce tha,weakneg
LLY don,neutral
t him,strongpos
husiastic vot,strongpos
t tha,neutral
ts. A,neutral
ures a l,weakpos
s to,strongneg
ures he,weakpos
k goo,neutral
d for,strongpos
cal,neutral
gmented Ber,weakneg
ely 30%,neutral
ocratic can,weakpos
cessful may,strongpos
cessful bus,strongpos
erate dem,weakpos
id cou,weakpos
t a m,strongpos
erate. Wa,weakpos
w dro,neutral
orse Ber,strongpos
ts a p,strongpos
gressive can,weakpos
ting the,strongneg
gressive cau,weakpos
ping her,weakpos
troy Par,strongneg
uld be,neutral
port htt,strongpos
ht lik,weakpos
e to,neutral
ht to,weakpos
ack peo,strongneg
whe,strongneg
plain abo,strongneg
ctly lik,neutral
ingenuous cla,strongneg
im to,neutral
credit san,strongneg
porters dis,strongpos
prove the,strongneg
own” Ro,strongneg
porters htt,strongpos
led by,strongneg
ms lik,neutral
nd bas,weakpos
oring san,strongpos
porters | P,strongpos
uses Ber,strongneg
ults as,strongneg
ocratic Whi,weakpos
acks on,strongneg
using the,strongneg
end Mik,strongpos
st los,strongneg
s in,strongneg
over. Co,weakpos
p Tru,weakpos
mary Wil,neutral
orses com,strongpos
get Fro,weakneg
ld sta,neutral
ecially re:,weakpos
orses San,strongpos
t say,strongpos
porters. Cu,strongpos
acks aft,strongneg
orsed by,strongpos
led #Co,strongneg
erves a #,weakpos
port him,strongpos
s for,strongneg
e #MA,weakpos
porting the,strongpos
llenges - T,weakneg
dy for,weakpos
e the,weakpos
orite, bu,strongpos
d he,strongpos
orsed san,strongpos
Roa,neutral
nk san,neutral
ticism and,strongneg
end him,weakpos
ely has,neutral
sig,neutral
w De,neutral
torical su,weakneg
port fo,strongpos
hts is,weakpos
osed as,weakneg
ty cam,strongneg
mise in,weakpos
unch def,strongpos
egal gen,strongneg
eged ri,weakneg
ortant thi,weakpos
ewable ene,neutral
ponsible pla,weakpos
porters for,strongpos
acks, Sa,strongneg
assment of,strongneg
cceptable,strongneg
ALLY!!!,neutral
nk you,strongpos
vives the,weakpos
tune — h,strongpos
ck  ht,weakneg
cceptable ht,strongneg
nerable Hou,weakpos
nd ala,weakpos
ential San,weakpos
h,strongneg
der NY,strongpos
h dir,neutral
e str,strongneg
on,weakneg
ts it,,strongpos
tak,strongpos
5 r,weakpos
ieve he,neutral
ld be.,neutral
ious th,strongneg
ld cos,neutral
nable Se,weakpos
ocratic Rac,weakpos
st May,strongneg
orses Soc,strongpos
prised? I,neutral
lly don,neutral
nk San,neutral
l win,weakpos
ws San,neutral
anyway,neutral
DESTROY,strongneg
falls,weakneg
subtle,weakpos
wondered,strongpos
understood,weakpos
Regarding,neutral
comment,neutral
live,weakpos
glossed,weakneg
confront,strongneg
empower,strongpos
propaganda,strongneg
deciding,neutral
Missing,weakneg
favors,strongpos
consistent,weakpos
ability,weakpos
WHITE,weakpos
finally,neutral
opportunity,strongpos
positions,neutral
stole,strongneg
passion,strongpos
concern,strongneg
benefit,strongpos
aware,neutral
meant,neutral
losing,strongneg
Show,neutral
erasing,strongneg
disconcerting,strongneg
gritty,strongneg
impartial,weakpos
OPINIONS,neutral
sorry,strongneg
limiting,weakneg
unity,strongpos
grappled,weakneg
undecided,weakneg
recommend,weakpos
prefer,strongpos
exact,neutral
fools,strongneg
believed,neutral
immediately,neutral
luxury,strongpos
agrees,weakpos
dishonest,strongneg
fairly,weakpos
Nice,weakpos
sad,strongneg
deserves,weakpos
pragmatic,weakpos
criticizing,strongneg
damn,strongneg
statements,neutral
Impeached,strongneg
critic,strongneg
rumours,weakneg
worries,strongneg
accountable,weakneg
ed,neutral
succeeded,strongpos
spite,strongneg
according,weakpos
forgotten,weakneg
successful,strongpos
fight,strongneg
authoritarian,weakneg
allowed,weakpos
sharp,weakneg
inexplicable,weakneg
extreme,weakneg
Brags,both
block,weakneg
Insane,strongneg
avoiding,weakneg
independent,strongpos
crimes,strongneg
pledge,weakpos
blame,strongneg
revolution,weakpos
dark,strongneg
boost,strongpos
claimed,neutral
endorses,strongpos
excellent,strongpos
Honesty,strongpos
condemn,weakneg
Obviously,weakneg
avoid,weakneg
Proven,neutral
(mostly,neutral
mostly,neutral
ensures,weakpos
loss,strongneg
healthy,strongpos
demand,both
sanctuary,strongpos
mess,strongneg
Liar,strongneg
Blaming,strongneg
Fair,strongpos
normal,strongpos
deep,neutral
kindly,weakpos
wishes,weakpos
productive,strongpos
further,neutral
challenges,weakneg
challenging,weakneg
proud,strongpos
sore,strongneg
popular,weakpos
supportive,strongpos
burn,weakneg
Full,neutral
trauma,strongneg
drama,weakneg
Yes,weakpos
Hmm,neutral
nervous,strongneg
Thoughts,neutral
Reason,strongpos
Imagine,neutral
RISK,weakneg
OPPORTUNITY,strongpos
miss,weakneg
react,neutral
cry,strongneg
jam,strongneg
Try,weakneg
din,strongneg
mending,strongpos
Exactly,neutral
obsessed,strongneg
Novel,weakpos
survivor,weakpos
positive,weakpos
decent,strongpos
disgusting,strongneg
special,strongpos
stands,weakpos
rumor,weakneg
argue,weakneg
counterproductive,strongneg
easily,strongpos
pros,strongpos
respectful,strongpos
heckling,strongneg
bonus,strongpos
comeback,weakpos
star,weakpos
wars,weakneg
Attraction,weakpos
view,neutral
quite,neutral
Falling,weakneg
shaking,strongneg
tall,neutral
honor,strongpos
Fine,strongpos
enjoy,strongpos
trusted,strongpos
wish,weakpos
bias,weakneg
amazes,weakpos
dance,weakpos
Happiness,strongpos
annoying,strongneg
,player,neutral
intention,neutral
logical,strongpos
fallacies,strongneg
Even,weakpos
ridiculous,strongneg
disappointed,strongneg
knowing,neutral
legacy,neutral
apocalypse,strongneg
Fight,strongneg
advantages,strongpos
Yep,weakpos
idol,weakpos
baby,neutral
hm,neutral
biased,weakneg
loyal,strongpos
claim,neutral
adventure,weakpos
supposed,strongneg
famous,strongpos
minor,neutral
respect,strongpos
lain,strongneg
shaming,strongneg
Best,weakpos
swooning,weakneg
Ready,weakpos
OH,neutral
stress,weakneg
(Good,strongpos
liar,strongneg
Happy,strongpos
cuss,strongneg
[FACT,neutral
useless,strongneg
thank,strongpos
(Pain,weakneg
missing,weakneg
tiny,weakneg
romantic,weakpos
luck,strongpos
needing,neutral
vital,weakpos
ugh,weakneg
aggressive,strongneg
basically,neutral
angel,strongpos
devil,strongneg
truly,strongpos
Enjoy,strongpos
magical,strongpos
horror,strongneg
excuses,weakpos
forced,strongneg
detrimental,strongneg
progress,weakpos
spiritual,weakpos
limited,strongneg
solid,weakpos
moan,strongneg
proper,strongpos
inconvenience,strongneg
skill,strongpos
despite,weakneg
sexy,strongpos
,finally,neutral
sweet,strongpos
profiting,weakpos
Look,neutral
succeed,strongpos
persuade,weakpos
(mm,neutral
complain,strongneg
-idol,weakpos
refuse,strongneg
disorder,strongneg
LIGHT,strongpos
clean,weakpos
respected,strongpos
complains,strongneg
HOT,strongpos
achievement,strongpos
warm,weakpos
brat,strongneg
gold,strongpos
,oh,neutral
distrust,strongneg
concerns,strongneg
misrepresenting,strongneg
Jam,strongneg
asset,strongpos
PASSIVE,weakneg
*happy,strongpos
Doubt,strongneg
precious,weakpos
wishing,weakpos
historic,strongpos
consciousness,neutral
poverty,strongneg
beg,strongneg
Gusto,strongpos
honest,strongpos
taste,neutral
beliefs,neutral
shock,weakneg
gusto,strongpos
denial,strongneg
decided,neutral
excuse,weakneg
(baby,neutral
absurd,strongneg
(Blah,strongneg
blah,strongneg
properly,strongpos
mystery,weakneg
id,neutral
lack,strongneg
pedestrian,weakneg
‘Tragedy,strongneg
sacrifices,weakneg
first-class,strongpos
Love,strongpos
Tragedy,strongneg
brightness,strongpos
sick,strongneg
pride,strongpos
lover,strongpos
pain,weakneg
weak,strongneg
hot,strongpos
disease,strongneg
preferred,strongpos
glowing,weakpos
tempt,weakpos
haters,strongneg
warning,strongneg
blunder,strongneg
quiet,neutral
moral,weakpos
fast,neutral
cherished,strongpos
afraid,strongneg
(even,weakpos
stealing,strongneg
JAM,strongneg
hmm,neutral
freak,strongneg
unfair,strongneg
cringe,strongneg
peace,strongpos
ploy,weakneg
dictatorial,strongneg
vindictive,strongneg
IDOL,weakpos
distinct,weakpos
brutal,strongneg
cranky,strongneg
error,strongneg
happiness,strongpos
struggle,strongneg
Beautiful,strongpos
provoke,strongneg
survive,weakpos
Normal,strongpos
Drama,weakneg
versatile,strongpos
open,weakpos
True,strongpos
LOVERS,strongpos
enhances,strongpos
attitude,neutral
Wicked,strongneg
BEST,weakpos
familiar,neutral
Blunder,strongneg
repair,weakpos
seriously,weakneg
lazy,strongneg
remark,neutral
bitter,strongneg
fresh,strongpos
beauty,strongpos
blessing,weakpos
Recommended,weakpos
Tentative,weakneg
MISS,weakneg
reveals,neutral
assault,strongneg
afford,weakpos
faithfulness,strongpos
loyalty,weakpos
HM,neutral
rational,weakpos
sense,weakpos
goddamn,strongneg
thankful,strongpos
inspiration,strongpos
Sadly,strongneg
welcoming,weakpos
Shock,weakneg
chaotic,strongneg
crime,strongneg
protection,strongpos
unlimited,weakpos
Clash,strongneg
praying,neutral
simple,weakpos
feeling,neutral
tired,weakneg
plenty,strongpos
Epic,weakpos
failure,strongneg
failed,strongneg
convinced,weakpos
interest,strongpos
selfishness,strongneg
affect,neutral
appears,neutral
radicals,weakneg
inevitable,weakneg
promises,weakpos
forgiveness,weakpos
easy,strongpos
damaged,strongneg
bragged,both
delusion,strongneg
tantrums,strongneg
Admits,weakpos
conviction,weakpos
However,neutral
straight,weakpos
problematic,strongneg
intelligent,strongpos
Likely,neutral
credence,weakpos
tampered,strongneg
Surely,weakpos
JUST,strongpos
KILL,strongneg
WOULD,neutral
HATER,strongneg
DESTROYING,strongneg
Must,neutral
griping,strongneg
respectable,strongpos
lawlessness,strongneg
threat,strongneg
drunk,strongneg
illogical,strongneg
stupidity,strongneg
Lifelong,weakpos
upset,strongneg
Beauty,strongpos
actual,neutral
poorly,strongneg
overrun,weakneg
fascists,strongneg
begging,strongneg
regardless,neutral
insane,strongneg
naive,strongneg
showed,neutral
overlooked,strongneg
importance,weakpos
lunatic,strongneg
BREAKING,strongneg
ignorant,strongneg
insulting,strongneg
impeach,strongneg
judgement,neutral
above,weakpos
conspiracy,strongneg
