Word,Polarity
move,neutral
Drama,weakneg
exaggerated,strongneg
angry,strongneg
rant,strongneg
pleading,both
specific,neutral
Trusted,strongpos
Wants,strongpos
Acquit,weakpos
Blasts,weakneg
oh,neutral
tangled,weakneg
Maybe,neutral
responsible,weakpos
crimes,strongneg
Attacks,strongneg
‘Disgraceful,strongneg
reasons,strongpos
certain,neutral
startled,weakneg
pretty,weakpos
look,neutral
most,neutral
progressive,weakpos
Imagine,neutral
laugh,weakneg
false,weakneg
claim,neutral
very,neutral
interesting,strongpos
dynamic,weakpos
shows,neutral
kills,strongneg
might,neutral
hope,strongpos
okay,strongpos
Really,neutral
dumb,strongneg
insulting,strongneg
sedentary,weakneg
fat,weakneg
challenging,weakneg
simple,weakpos
barring,weakneg
dead,strongneg
missing,weakneg
least,weakneg
Reveals,neutral
Ready,weakpos
poor,strongneg
Positive,weakpos
challenged,weakneg
savage,strongneg
blunder,strongneg
Rebukes,strongneg
excuse,weakneg
lie,strongneg
correct,strongpos
Democratic,weakpos
‘Too,strongneg
Much,neutral
Panic,strongneg
refusing,strongneg
primary,neutral
DEEP,neutral
completely,neutral
ability,weakpos
position,neutral
defending,weakpos
weird,strongneg
accepting,weakpos
dark,strongneg
(illegally,strongneg
Even,weakpos
above,weakpos
security,weakpos
benefits,strongpos
ugly,strongneg
disagreed,weakneg
better,strongpos
Blatant,strongneg
attacking,strongneg
needs,neutral
lectures,weakneg
decency,strongpos
honor,strongpos
even,weakpos
unqualified,strongneg
inexperienced,strongneg
tiny,weakneg
problems,strongneg
interest,strongpos
abysmal,strongneg
exceeded,strongpos
popular,weakpos
blatant,strongneg
fraud,strongneg
Normal,strongpos
actually,neutral
hypocrite,strongneg
concern,strongneg
bastard,strongneg
moral,weakpos
outrage,strongneg
honest,strongpos
disgusting,strongneg
cancer,strongneg
despicable,strongneg
rich,weakpos
sexy,strongpos
appeal,weakpos
worried,strongneg
point,neutral
seems,neutral
supporter,strongpos
maybe,neutral
conspired,strongneg
clog,strongneg
Worthless,strongneg
funny,strongpos
guilt,strongneg
friends,strongpos
schemes,weakneg
Lewd,strongneg
Joke,weakpos
Yes,weakpos
meant,neutral
split,weakneg
elites,strongpos
Real,weakpos
Feelings,neutral
Primary,neutral
convince,weakpos
rather,neutral
historic,strongpos
Seem,neutral
special,strongpos
liar,strongneg
thought,neutral
allies,weakpos
Little,weakneg
nice,weakpos
trump,strongpos
crazy,strongneg
strength,neutral
defeat,strongneg
heathen,strongneg
fall,weakneg
supporting,strongpos
must,neutral
betrayed,strongneg
loved,strongpos
good,strongpos
blast,weakneg
disabled,weakneg
could,neutral
Endorses,strongpos
Assailed,weakneg
frankly,neutral
free,strongpos
strangled,strongneg
throttled,strongneg
enough,neutral
kill,strongneg
knew,neutral
killer,strongneg
opinion,neutral
helps,weakpos
little,weakneg
honoring,strongpos
racist,strongneg
fresh,strongpos
hells,strongneg
confidence,strongpos
Thanking,strongpos
Helping,weakpos
pragmatic,weakpos
practical,weakpos
authoritarian,weakneg
ensure,weakpos
fascist,strongneg
demand,both
TOO,strongneg
Well,strongpos
certainly,neutral
INTERESTING,strongpos
Think,neutral
bad,strongneg
shook,strongneg
friend,strongpos
thanked,strongpos
acknowledging,weakpos
comment,neutral
Look,neutral
Major,neutral
concerned,strongneg
Hard,strongneg
worry,strongneg
‘So,neutral
HELP,weakpos
serious,weakneg
losing,strongneg
credible,weakpos
possibly,neutral
creative,strongpos
TIRED,weakneg
suggested,weakpos
disagreement,weakneg
lack,strongneg
lies,strongneg
tyrant,strongneg
Toll,strongneg
Virus,weakneg
nicely,strongpos
strong,weakpos
Could,neutral
though,neutral
ideas,neutral
genuine,strongpos
yes,weakpos
Shocking,strongneg
Support,strongpos
traditional,weakpos
crooked,strongneg
perverted,strongneg
friendly,strongpos
confused,strongneg
wasting,strongneg
conspiracies,strongneg
Argues,weakneg
Excellent,strongpos
Very,neutral
Looks,neutral
incoherent,strongneg
praised,strongpos
rage,strongneg
hopefuls,strongpos
Fake,strongneg
fake,strongneg
real,weakpos
idiots,strongneg
privilege,weakpos
fume,weakneg
high,neutral
Elites,strongpos
loyalty,weakpos
misused,strongneg
aggressive,strongneg
Excluding,weakneg
wealthy,weakpos
disowned,strongneg
justice,strongpos
Oh,neutral
possibility,neutral
compulsory,weakneg
agree,weakpos
horrifying,strongneg
killing,strongneg
immediately,neutral
Refuses,strongneg
courage,weakpos
dirt,strongneg
talented,strongpos
stance,neutral
liberty,strongpos
extremely,weakneg
troubling,strongneg
moderate,weakpos
LOVES,strongpos
unlikely,weakneg
integrity,strongpos
broke,strongneg
sadly,strongneg
close,weakneg
seem,neutral
accurate,strongpos
yeah,neutral
hard,strongneg
faith,strongpos
aware,neutral
top,weakpos
informative,strongpos
bully,strongneg
barely,weakneg
true,strongpos
elaborate,neutral
stunt,weakneg
hate,strongneg
monster,strongneg
live,weakpos
incompetence,strongneg
Failed,strongneg
deeply,neutral
‘bogus,strongneg
Tried,weakneg
Electrified,weakpos
victory,strongpos
finally,neutral
disappointment,strongneg
Moving,neutral
oddities,weakneg
dream,weakpos
rally,strongpos
dreams,weakpos
glistening,weakpos
Great,weakpos
Possible,neutral
well-educated,weakpos
comrades,weakpos
simply,neutral
:OH,neutral
illegal,strongneg
celebrates,strongpos
show,neutral
scream,strongneg
thank,strongpos
arcane,weakneg
deciding,neutral
narrow,weakneg
views,neutral
Fuzzy,weakneg
feelings,neutral
challenge,weakneg
fact,neutral
qualifies,weakpos
Claims,neutral
looks,neutral
prominent,weakpos
overwhelming,strongneg
irregularities,weakneg
inconsistencies,strongneg
Backing,weakpos
Precisely,weakpos
pretending,weakneg
defense,weakpos
rivals,weakneg
DUMB,strongneg
VICE,strongneg
hailed,weakpos
champion,strongpos
impassioned,strongpos
(very,neutral
stand,weakpos
screwed,strongneg
carnage,strongneg
slightly,weakneg
flames,strongpos
force,strongneg
blame,strongneg
(yes,weakpos
gossiped,strongneg
impotent,weakneg
unfavorable,strongneg
unfamiliar,weakneg
Pressed,weakpos
backed,weakpos
excellent,strongpos
problem,strongneg
trusted,strongpos
Vows,weakpos
means,neutral
bastards,strongneg
commonplace,weakneg
perfect,strongpos
undermine,strongneg
claiming,neutral
independent,strongpos
falsely,weakneg
accuses,strongneg
feel,neutral
favorite,strongpos
reason,strongpos
assault,strongneg
try,weakneg
forget,weakneg
failed,strongneg
engages,neutral
crime,strongneg
nature,neutral
terrible,strongneg
obviously,weakneg
positive,weakpos
refused,strongneg
denounce,strongneg
confronted,strongneg
Strong,weakpos
Hoping,strongpos
Shock,weakneg
Thinks,neutral
defends,weakpos
Believes,neutral
throw,weakneg
appears,neutral
unexpected,weakneg
unpredictable,weakneg
Less,weakneg
low,strongneg
appreciate,weakpos
candor,strongpos
Experienced,weakpos
sensible,strongpos
proud,strongpos
full,neutral
wonderful,strongpos
powerful,weakpos
sick,strongneg
screwing,strongneg
thoughts,neutral
passion,strongpos
supremely,strongpos
disappointing,strongneg
LYING,strongneg
,neutral
surprise,neutral
precarious,weakneg
sos,neutral
sweet,strongpos
romantic,weakpos
Celebrate,strongpos
Pure,strongpos
evil,strongneg
sense,weakpos
Should,neutral
bull,weakpos
kiss,strongpos
limited,strongneg
endorsing,strongpos
protector,weakpos
wow,weakpos
Fine,strongpos
imagine,neutral
Lost,strongneg
star,weakpos
fussing,weakneg
welcome,strongpos
eliminated,strongneg
lazy,strongneg
relax,strongpos
wild,strongneg
block,weakneg
Mistakenly,strongneg
dissent,weakneg
proving,neutral
Threatens,strongneg
dangerous,strongneg
war,weakneg
argue,weakneg
exactly,neutral
worse,strongneg
correctly,weakpos
contribution,weakpos
treat,strongpos
Looking,neutral
questionable,strongneg
Big,neutral
viability,weakpos
Actually,neutral
upset,strongneg
Active,weakpos
haters,strongneg
meaningful,strongpos
Especially,weakpos
babies,neutral
hostile,strongneg
critics,strongneg
decide,neutral
endorsed,strongpos
democratic,weakpos
Id,neutral
POSSIBLE,neutral
allows,weakpos
rot,strongneg
glad,strongpos
wasted,strongneg
myth,weakneg
deprive,strongneg
greedy,strongneg
effectively,neutral
losses,strongneg
promise,weakpos
ed,neutral
understand,weakpos
smearing,strongneg
engage,neutral
indication,neutral
Mess,strongneg
knows,neutral
less,weakneg
comfortable,strongpos
hurt,strongneg
reasonable,strongpos
exact,neutral
educational,weakpos
elite,strongpos
uninformed,weakneg
succumbs,strongneg
propaganda,strongneg
happy,strongpos
bent,strongneg
enjoy,strongpos
miss,weakneg
chaos,strongneg
STILL,neutral
likely,neutral
allow,weakpos
abandon,strongneg
enthusiastic,strongpos
vice,strongneg
understanding,weakpos
respect,strongpos
lost,strongneg
solid,weakpos
easier,strongpos
ud,neutral
considered,neutral
dastardly,strongneg
feeling,neutral
interested,strongpos
Guarantee,weakpos
regarding,neutral
quite,neutral
ruthlessly,strongneg
lecturing,weakneg
activist,neutral
supports,strongpos
trust,strongpos
Whatever,weakneg
difference,neutral
passionate,strongpos
spirits,weakpos
Bless,strongpos
joke,weakpos
gain,strongpos
defended,weakpos
civil,weakpos
liberties,strongpos
anyway,neutral
Knowing,neutral
crush,strongneg
crushed,strongneg
urging,strongpos
admit,weakpos
cheated,strongneg
Freak,strongneg
Surge,weakpos
Cruel,strongneg
irony,weakneg
Reforms,strongpos
ridiculous,strongneg
quick,neutral
Comment,neutral
Racist,strongneg
Nice,weakpos
fool,strongneg
arguing,weakneg
Exactly,neutral
activists,neutral
complain,strongneg
invisible,neutral
benign,weakpos
neglect,strongneg
blamed,strongneg
joy,strongpos
clearly,weakpos
statements,neutral
inequality,strongneg
grand,strongpos
sophisticated,weakpos
secretive,weakneg
conspiracy,strongneg
bias,weakneg
decided,neutral
criticizes,strongneg
praising,strongpos
breaks,strongneg
grievances,strongneg
enemies,strongneg
ready,weakpos
skeletons,weakneg
destroy,strongneg
resent,strongneg
willing,weakpos
insatiable,weakneg
rights,weakpos
universal,weakpos
bizarre,weakneg
modern,weakpos
(maybe,neutral
Help,weakpos
avoid,weakneg
pathetic,strongneg
thinks,neutral
fair,strongpos
Full,neutral
genocide,strongneg
frail,weakneg
crying,strongneg
specifically,neutral
awarded,weakpos
particularly,neutral
crumbling,strongneg
delusion,strongneg
Trying,weakneg
Utterly,strongneg
Screw,strongneg
Completely,neutral
awarding,weakpos
important,weakpos
shady,strongneg
annoying,strongneg
assured,strongpos
Congratulate,strongpos
traitor,strongneg
consider,neutral
smart,weakpos
hating,strongneg
competitive,strongpos
honestly,strongpos
exciting,strongpos
Sadly,strongneg
relevant,strongpos
players,neutral
forgive,weakpos
hot,strongpos
insane,strongneg
affirm,weakpos
believe,neutral
Hopefully,strongpos
consistent,weakpos
crisis,strongneg
(best,weakpos
stupidly,strongneg
Facts,neutral
smashing,strongneg
concrete,weakpos
precious,weakpos
backing,weakpos
hasty,strongneg
claimed,neutral
plausible,weakpos
useful,strongpos
comprehend,neutral
forced,strongneg
power,neutral
values,weakpos
(still,neutral
unfortunately,strongneg
feels,neutral
entire,neutral
exterminated,strongneg
wishes,weakpos
Throws,weakneg
gross,strongneg
likes,strongpos
open,weakpos
True,strongpos
exhaustive,weakpos
truth,strongpos
Hm,neutral
concession,strongneg
qualified,weakpos
heal,strongpos
wounds,strongneg
goddamn,strongneg
restore,weakpos
comprehensive,strongpos
happily,strongpos
misrepresentation,strongneg
major,neutral
large,weakpos
reparations,weakpos
stars,weakpos
problematic,strongneg
senile,strongneg
fortune,strongpos
lIAR,strongneg
debacle,strongneg
controversy,weakneg
Exact,neutral
adoring,strongpos
care,strongpos
Parasite,strongneg
deserves,weakpos
Best,weakpos
conflict,strongneg
twists,weakneg
criticized,strongneg
disagree,weakneg
fine,strongpos
super,strongpos
ideals,strongpos
wars,weakneg
liked,strongpos
wilted,strongneg
admitted,weakpos
moved,neutral
especially,weakpos
known,neutral
rude,strongneg
dedicated,strongpos
grateful,strongpos
agrees,weakpos
alliance,neutral
anti-Semites,strongneg
boycott,strongneg
oblivious,strongneg
cheater,strongneg
hates,strongneg
defeating,strongneg
peace,strongpos
Good,strongpos
quit,strongneg
Quitting,strongneg
(slowly,weakneg
failing,strongneg
loses,strongneg
gusto,strongpos
valid,strongpos
mad,strongneg
sorry,strongneg
brave,weakpos
excited,strongpos
familiar,neutral
abnormal,strongneg
naturally,strongpos
cute,weakpos
jam,strongneg
loves,strongpos
Happy,strongpos
happiness,strongpos
hopefully,strongpos
cheer,strongpos
smash,strongneg
Objectively,strongpos
Smash,strongneg
safe,strongpos
showed,neutral
FLASH,weakneg
lain,strongneg
Dream,weakpos
mms,neutral
punctual,strongpos
loser,strongneg
jokes,weakpos
ideal,strongpos
mending,strongpos
din,strongneg
horror,strongneg
clumsy,strongneg
critical,strongneg
rumor,weakneg
injury,strongneg
veto,weakneg
CURIOUS,weakpos
bonus,strongpos
miring,strongneg
drama,weakneg
bless,strongpos
famous,strongpos
exceeds,strongpos
expectations,neutral
negative,strongneg
harass,strongneg
Exclude,weakneg
BEAUTY,strongpos
virus,weakneg
Would,neutral
talent,strongpos
horrible,strongneg
bickering,strongneg
bicker,strongneg
hurting,strongneg
enjoying,strongpos
desire,strongpos
normal,strongpos
sore,strongneg
sweetheart,strongpos
vital,weakpos
pain,weakneg
fit,weakpos
idol,weakpos
player,neutral
Jam,strongneg
(aha,neutral
HAPPY,strongpos
Mending,strongpos
FACT,neutral
advice,weakpos
Idol,weakpos
hm,neutral
fast,neutral
view,neutral
emotional,weakneg
felt,neutral
Thank,strongpos
Sore,strongneg
-idol,weakpos
opposing,strongneg
spirited,weakpos
systematic,neutral
racism,strongneg
Show,neutral
sharp,weakneg
oddly,weakneg
luck,strongpos
ego,weakneg
Prominent,weakpos
symptom,weakneg
Craze,strongneg
pure,strongpos
impeach,strongneg
stranger,weakneg
passive,weakneg
burn,weakneg
Too,strongneg
(Pain,weakneg
mars,strongneg
hated,strongneg
optimism,strongpos
incredible,strongpos
baby,neutral
hug,strongpos
appeals,weakpos
Sorry,strongneg
arbitrary,weakneg
poverty,strongneg
suggest,weakpos
obstacle,strongneg
loyal,strongpos
refreshing,strongpos
knowledge,neutral
flakes,strongneg
broken,strongneg
shining,weakpos
Simply,neutral
Fast,neutral
insecure,strongneg
inactive,weakneg
reject,strongneg
understood,weakpos
deserved,weakpos
thrift,weakpos
terrifying,strongpos
condone,strongpos
Okay,strongpos
firmly,neutral
terrified,strongpos
deserve,weakpos
Attacking,strongneg
Darkness,strongneg
original,strongpos
?hmm,neutral
disgrace,strongneg
edgy,strongneg
dance,weakpos
Happiness,strongpos
parasite,strongneg
woo,weakpos
wonder,strongpos
cleansing,weakpos
bitter,strongneg
spoil,strongneg
PLAYER,neutral
opinions,neutral
ake c,strongneg
appy b,strongpos
isleading j,strongneg
oring b,strongneg
avorite b,strongpos
oved j,strongpos
ob P,strongneg
appy a,strongpos
ad b,strongneg
hink m,neutral
elp #,weakpos
nown b,neutral
how,,neutral
now t,neutral
ry s,weakneg
ain a,strongneg
act.,neutral
ain l,strongneg
rial b,strongneg
rial n,strongneg
ust a,strongpos
ttacks b,strongneg
now y,neutral
ies a,strongneg
ould h,neutral
omments i,neutral
athetic s,strongneg
espect k,strongpos
am 6,strongneg
ire.,strongneg
lock n,weakneg
ecommend o,weakpos
istake y,strongneg
ain,strongneg
oring s,strongneg
aste j,weakpos
ully a,strongneg
weet @,strongpos
ACT]K,neutral
ore,strongneg
ain B,strongneg
rama m,weakneg
am y,strongneg
ven w,weakpos
orry,,strongneg
imple.,weakpos
ose w,strongneg
hank y,strongpos
o m,neutral
uch R,neutral
eally,,neutral
rust h,strongpos
ery f,neutral
uch.,neutral
ute m,weakpos
ain!!,strongneg
arling y,strongpos
wing p,neutral
ig a,neutral
hould s,neutral
lse,,neutral
hould b,neutral
ware f,neutral
lock.,weakneg
bnya sama,neutral
nothi,neutral
aga,strongneg
y this,strongpos
menta,strongpos
yang,strongpos
ulah,strongneg
selalu,strongpos
ng ch,neutral
o walang iy,neutral
of legi,neutral
ation,weakpos
versu,neutral
d sepa,neutral
Tiap,neutral
n ban,neutral
Kalo ada,weakpos
time git,strongpos
ink the pr,neutral
is aff,weakpos
ans th,neutral
l got,neutral
or mon,weakneg
ed thi,neutral
mampu m,neutral
ut a,weakpos
agi m,strongpos
oots! y,neutral
sadar i,strongpos
ibila,strongneg
ak bi,strongneg
mero,weakpos
ih dahulu,neutral
ng ya,weakpos
ean k,strongpos
kamu,neutral
atau,weakpos
u l,neutral
ebih,weakpos
again,strongneg
’t en,strongneg
ere be,strongneg
rder!,strongpos
!!!!!.,strongpos
jalan,strongneg
irls,strongneg
orld @,strongpos
solat,strongpos
arani,strongneg
at wk. Mo,strongneg
ika,strongneg
p dah,,strongneg
e kalo,weakneg
adi sesua,strongpos
paca,strongneg
kok,,strongneg
rmh,weakneg
ter,neutral
gua,strongpos
o loh,weakpos
sce around,strongpos
lain,,neutral
ound y,strongneg
tik n,neutral
pic,neutral
American c,strongpos
e to ex,weakneg
e  it,neutral
ot wha,neutral
ant t,weakpos
hat i,strongpos
reform p,neutral
are what e,weakpos
loss. ㅤ,strongpos
r hutang,weakpos
u per,strongneg
nga,strongpos
npa renc,strongpos
uarga,strongneg
rla,neutral
h jae,strongneg
ertakun,neutral
blrco,strongneg
L9m,strongneg
tidak,strongpos
rds @,strongpos
ang ngga,strongpos
engen ngobrol,strongpos
teng.,strongneg
pict,strongpos
. Sudah,strongneg
diem,neutral
a rezim,weakpos
tttttt,strongneg
, seh,strongpos
ng sa,neutral
kata ya,strongpos
r d,neutral
paano,strongpos
- ada ya,weakneg
ular #,strongpos
wako Ku,strongpos
is for e,weakneg
porate me,neutral
nts on,strongpos
ruth He,strongpos
t wan,strongpos
rent,strongpos
s htt,strongpos
20com,strongpos
edia-f,neutral
conso,weakpos
lidation,strongneg
ntor,strongneg
1T7.,weakpos
ke,neutral
seda,strongpos
ada yang ma,strongpos
knowl,weakneg
of yang,strongpos
compa,neutral
pres,weakpos
KAK! S,neutral
mikir,strongneg
AB6IX.,strongpos
i DO,strongpos
univ,strongpos
tin,neutral
gkuh,weakneg
erhen,strongpos
uk me,weakpos
di or,strongpos
tora,weakneg
gonn,strongpos
tart,strongpos
nguag,strongpos
ang shoul,weakneg
asked w,neutral
Pete,strongpos
the p,neutral
iran a,neutral
kalo,weakpos
el~ be,weakneg
ang,weakneg
i meng y,strongpos
#ca,weakpos
i think th,weakpos
d she u,weakpos
ribe t,neutral
taff w,neutral
banget,strongpos
ttps:/,strongpos
nHn-R,neutral
isa,weakpos
u ya,strongneg
hae i,neutral
at ka,neutral
Sesua,weakpos
kan ber,strongpos
FULLT,strongpos
o 59,weakpos
1, n,weakpos
esuai is,strongneg
suns,strongneg
scene”,weakneg
poh,strongneg
on b,weakneg
ampai,neutral
etok,strongneg
e bee,neutral
hesis was t,strongpos
he ub,neutral
eally,weakpos
ght n,weakpos
ow I’m,neutral
talking,weakneg
kanla,strongneg
ipta,strongneg
marang,neutral
ekita,weakpos
ayakan,weakneg
#virus,weakneg
gan  h,strongpos
//bit,neutral
a ses,neutral
very bad,strongneg
s the,neutral
win,strongneg
nk and $1,strongneg
te https,neutral
itter,strongneg
com/rya,neutral
ah turun,weakpos
ng tak,strongneg
le I,neutral
paign man,weakpos
kamu ben,neutral
Aku,strongpos
tterc,strongpos
TWEEPS S,weakpos
ng masih,weakpos
dalam,neutral
. I,strongneg
drops,neutral
elakukan k,weakneg
Skip,neutral
t kyk,strongneg
t dal,weakneg
aktu,,strongpos
juga mens,weakneg
i hal,strongneg
h p,neutral
lle,neutral
ld get,neutral
he Lef,neutral
ycom/dougp-,strongneg
o . H,strongpos
n op,strongneg
a-mana,weakpos
Baru,strongpos
eman,strongneg
u-ibu se,strongneg
V  B,strongneg
nting or,strongpos
ters be,strongpos
are n,weakneg
rs. yang ta,strongpos
lau k,weakpos
J Rachma,strongneg
witter,strongneg
#juma,strongpos
k ada,neutral
https:/,strongneg
rita-deti,weakneg
kita,strongpos
its,neutral
na yan,strongpos
bc of,strongpos
t my,weakpos
at bein,weakneg
roke,neutral
ors pa,strongneg
cul T,strongneg
d wit,neutral
ps he,neutral
content to,strongneg
to buy p,strongpos
gGIn.,weakpos
n aja,strongpos
ia nu,weakpos
eel t,neutral
are,strongpos
ositi,neutral
entrist,strongpos
t bet,strongpos
is yang an,neutral
ITTED,weakpos
dilab,neutral
ay Tak t,neutral
tapi,strongpos
0i. i,strongpos
o ch,strongneg
!! https:/,weakneg
ahkah ka,strongpos
nton ini?   be,weakpos
quali,neutral
enju,strongneg
ke transpo,neutral
meet yo,strongneg
akai,weakpos
eraha,neutral
faham be,weakneg
ss n,neutral
dan o,strongpos
able,strongpos
admire yo,strongpos
pictwit,strongpos
Minho,neutral
bar,neutral
a mint,weakneg
3vhUU,strongneg
ere w,strongneg
m with,neutral
See,weakneg
p penuh d,neutral
able. Dan,strongpos
h suka,weakneg
dirimu se,strongpos
infected,strongneg
glory,strongpos
mistake,strongneg
liberal,weakpos
upholding,strongpos
duty,neutral
remarks,neutral
forcing,strongneg
assessment,neutral
points,neutral
filthy,strongneg
assure,strongpos
intimidate,strongneg
disagreements,weakneg
dares,weakpos
Losing,strongneg
Damn,strongneg
trial,strongneg
shame,strongneg
Down,strongneg
positions,neutral
risk,weakneg
corrupted,strongneg
ruin,strongneg
insubordinate,strongneg
prison,weakneg
twist,weakneg
genius,strongpos
insanity,strongneg
miracle,strongpos
believes,neutral
Consider,neutral
death,strongneg
ACHIEVING,strongpos
POWER,neutral
damn,strongneg
caves,strongneg
influence,neutral
Finally,neutral
threats,strongneg
Systematic,neutral
engaged,neutral
invalidate,strongneg
waste,strongneg
abused,strongneg
necessary,weakpos
complicated,weakneg
dislike,strongneg
garbage,weakneg
errors,strongneg
colorful,weakpos
reforms,strongpos
actual,neutral
killed,strongneg
agreed,weakpos
greatly,neutral
deception,strongneg
Evil,strongneg
fools,strongneg
Disappointed,strongneg
fight,strongneg
Deep,neutral
clean,weakpos
successfully,strongpos
FAILED,strongneg
amaze,weakpos
nonsense,strongneg
hopes,strongpos
blows,strongneg
maturity,strongpos
accept,weakpos
attacks,strongneg
dividing,weakneg
divided,weakneg
afraid,strongneg
easily,strongpos
stands,weakpos
standing,weakpos
‘should,neutral
blasted,strongneg
Supporting,strongpos
Integrity,strongpos
pundits,weakpos
stupid,strongneg
hysterical,strongneg
losers,strongneg
respected,strongpos
rejected,strongneg
disarray,strongneg
provokes,strongneg
coherent,strongpos
extreme,weakneg
thrown,weakneg
survived,weakpos
accused,strongneg
matter,neutral
apparently,neutral
BEAUTIFUL,strongpos
wishing,weakpos
confident,strongpos
recovered,weakpos
recover,weakpos
Overwhelming,strongneg
haven,strongpos
moves,neutral
Standing,weakpos
Ovation,strongpos
opportunity,strongpos
amazing,weakpos
ruined,strongneg
childish,strongneg
drunken,strongneg
ally,weakpos
demands,both
furious,strongneg
legitimate,strongpos
cooperate,weakpos
interests,strongpos
stood,weakpos
hero,strongpos
anarchist,strongneg
condemn,weakneg
thus,neutral
innuendo,weakneg
alienating,strongneg
Awesome,strongpos
sad,strongneg
deceit,strongneg
Apparently,neutral
indeed,neutral
opponent,strongneg
contempt,strongneg
understandable,weakpos
impossible,strongneg
joking,weakpos
disappoint,strongneg
matters,neutral
innocent,strongpos
suffering,strongneg
Disgrace,strongneg
disgraced,strongneg
celebrating,strongpos
protected,strongpos
lone,strongneg
applauded,strongpos
perished,strongneg
Fact,neutral
knock,strongneg
endorsement,strongpos
bragging,both
asset,strongpos
failure,strongneg
healthy,strongpos
revenge,strongneg
plot,weakneg
disappointed,strongneg
pray,neutral
boils,strongneg
bother,strongneg
modest,strongpos
popularity,weakpos
impeached,strongneg
demoralizing,strongneg
Breaking,strongneg
kidding,weakpos
Frauds,strongneg
Liars,strongneg
drunk,strongneg
basically,neutral
allowing,weakpos
fawning,both
importance,weakpos
achieved,strongpos
slim,weakpos
comedy,weakneg
hoped,strongpos
principled,weakpos
possible,neutral
gullible,weakneg
Disgusting,strongneg
faulty,strongneg
supposed,strongneg
understands,weakpos
Lies,strongneg
congratulations,strongpos
preposterous,strongneg
fiasco,strongneg
idiocy,strongneg
partisan,weakneg
stake,weakneg
Blame,strongneg
zealots,weakneg
rare,neutral
firm,neutral
enlightened,strongpos
blood,weakneg
blaming,strongneg
mistakes,strongneg
demon,strongneg
Seems,neutral
farce,weakneg
abuse,strongneg
powers,neutral
Cheated,strongneg
racists,strongneg
(though,neutral
,too,strongneg
favor,strongpos
mostly,neutral
Implode,strongneg
needed,neutral
appear,neutral
panic,strongneg
Funny,strongpos
knocking,strongneg
legitimacy,strongpos
frustration,strongneg
solidarity,strongpos
freedom,strongpos
guilty,strongneg
bankrupt,strongneg
extraordinary,weakpos
bomb,strongneg
lied,strongneg
destroyed,strongneg
cheat,strongneg
exclusive,strongpos
,liars,strongneg
cheats,strongneg
liking,strongpos
Disaster,strongneg
sabotaged,strongneg
consequently,neutral
censured,weakneg
complete,neutral
Propaganda,strongneg
throwing,weakneg
distrust,strongneg
key,neutral
Wow,weakpos
Besides,neutral
quiet,neutral
pleased,strongpos
survive,weakpos
deep,neutral
fear,strongneg
shameful,strongneg
showing,neutral
laughed,weakneg
stealing,strongneg
exploitation,strongneg
Successfully,strongpos
proven,neutral
rejects,strongneg
criticize,strongneg
subvert,strongneg
harmful,strongneg
inaccuracies,strongneg
Stupid,strongneg
principles,weakpos
advocated,strongpos
Welcome,strongpos
argument,weakneg
recession,weakneg
unreasonable,strongneg
Indeed,neutral
heroes,strongpos
