Word,Polarity
mad,strongneg
assassinated,strongneg
primary,neutral
ready,weakpos
Panic,strongneg
Panic,strongneg
should,neutral
massive,neutral
loses,strongneg
very,neutral
trouble,strongneg
vows,weakpos
Panic,strongneg
vows,weakpos
Panic,strongneg
Panic,strongneg
fear,strongneg
could,neutral
much,neutral
Panic,strongneg
just,strongpos
vows,weakpos
Panic,strongneg
could,neutral
possibly,neutral
wrong,strongneg
suffers,strongneg
attack,strongneg
big,neutral
problem,strongneg
vows,weakpos
Vows,weakpos
Panic,strongneg
Panic,strongneg
Democratic,weakpos
rival,weakneg
according,weakpos
support,strongpos
Panic,strongneg
Vows,weakpos
vows,weakpos
Panic,strongneg
vows,weakpos
vows,weakpos
move,neutral
However,neutral
understand,weakpos
means,neutral
Panic,strongneg
vows,weakpos
support,strongpos
truly,strongpos
fair,strongpos
primary,neutral
would,neutral
claim,neutral
bless,strongpos
full,neutral
rich,weakpos
VOWS,weakpos
Vows,weakpos
vows,weakpos
Vows,weakpos
Shows,neutral
supporters,strongpos
opposition,strongneg
war,weakneg
supporters,strongpos
grim,strongneg
war,weakneg
showing,neutral
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
vows,weakpos
Showing,neutral
vows,weakpos
primary,neutral
vows,weakpos
vows,weakpos
vows,weakpos
Vows,weakpos
Vows,weakpos
Vows,weakpos
Vows,weakpos
vows,weakpos
Showing,neutral
Shows,neutral
primary,neutral
advantage,weakpos
just,strongpos
primary,neutral
reveals,neutral
Shows,neutral
Shows,neutral
best,weakpos
would,neutral
think,neutral
would,neutral
Shows,neutral
Showing,neutral
Showing,neutral
Showing,neutral
Primary,neutral
furious,strongneg
Primary,neutral
furious,strongneg
primary,neutral
Showing,neutral
showing,neutral
showing,neutral
accountable,weakneg
primary,neutral
moved,neutral
Democratic,weakpos
according,weakpos
showing,neutral
primary,neutral
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
moved,neutral
shows,neutral
dramatic,neutral
primary,neutral
shows,neutral
gaining,strongpos
points,neutral
just,strongpos
Maybe,neutral
maybe,neutral
close,weakneg
maybe,neutral
think,neutral
better,strongpos
basically,neutral
loser,strongneg
mentality,neutral
Democratic,weakpos
attack,strongneg
should,neutral
Shows,neutral
gaining,strongpos
points,neutral
favorite,strongpos
primary,neutral
primary,neutral
likely,neutral
show,neutral
Wow,weakpos
looking,neutral
awfully,strongneg
good,strongpos
Very,neutral
Nervous,strongneg
Point,neutral
Interests,strongpos
Very,neutral
Nervous,strongneg
Showing,neutral
mean,neutral
basically,neutral
just,strongpos
black,weakneg
black,weakneg
abandon,strongneg
strong,weakpos
position,neutral
punch,strongneg
could,neutral
just,strongpos
primary,neutral
values,weakpos
values,weakpos
Very,neutral
Nervous,strongneg
notoriously,strongneg
invincibility,strongpos
shattered,strongneg
loses,strongneg
slightly,weakneg
primary,neutral
still,neutral
relevant,strongpos
values,weakpos
values,weakpos
primary,neutral
Point,neutral
Show,neutral
showing,neutral
primary,neutral
showing,neutral
supporters,strongpos
toxic,strongneg
Elite,strongpos
fear,strongneg
despise,strongneg
so,neutral
still,neutral
so,neutral
help,weakpos
slight,weakneg
decline,weakneg
helped,weakpos
split,weakneg
Very,neutral
Nervous,strongneg
drastic,strongneg
Democratic,weakpos
want,strongpos
afford,weakpos
Please,strongpos
hates,strongneg
strong,weakpos
position,neutral
punch,strongneg
could,neutral
popularity,weakpos
would,neutral
severe,strongneg
top,weakpos
Democratic,weakpos
top,weakpos
Democratic,weakpos
primary,neutral
just,strongpos
primary,neutral
Very,neutral
Nervous,strongneg
Big,neutral
Very,neutral
Nervous,strongneg
top,weakpos
Democratic,weakpos
Very,neutral
Nervous,strongneg
showing,neutral
shows,neutral
primary,neutral
looking,neutral
‘Oh,neutral
could,neutral
very,neutral
wild,strongneg
Hard,strongneg
would,neutral
good,strongpos
Very,neutral
Nervous,strongneg
Very,neutral
Nervous,strongneg
Primary,neutral
Primary,neutral
Could,neutral
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
appears,neutral
primary,neutral
according,weakpos
Primary,neutral
Could,neutral
Could,neutral
wants,strongpos
primary,neutral
Could,neutral
Primary,neutral
Could,neutral
Could,neutral
shows,neutral
support,strongpos
primary,neutral
defeat,strongneg
Could,neutral
little,weakneg
upward,weakpos
Shows,neutral
Support,strongpos
would,neutral
like,strongpos
true,strongpos
harassment,strongneg
undecided,weakneg
Panic,strongneg
hope,strongpos
actually,neutral
Shows,neutral
Support,strongpos
Primary,neutral
Showing,neutral
favorite,strongpos
Democratic,weakpos
Primary,neutral
Democratic,weakpos
Primary,neutral
primary,neutral
Point,neutral
primary,neutral
knocking,strongneg
primary,neutral
knocking,strongneg
primary,neutral
primary,neutral
shows,neutral
support,strongpos
attack,strongneg
deal,strongpos
primary,neutral
defeat,strongneg
primary,neutral
Shows,neutral
Support,strongpos
interesting,strongpos
key,neutral
showed,neutral
support,strongpos
vice,strongneg
primary,neutral
Show,neutral
Show,neutral
primary,neutral
defeat,strongneg
primary,neutral
Show,neutral
primary,neutral
defeat,strongneg
Show,neutral
primary,neutral
defeat,strongneg
primary,neutral
primary,neutral
defeat,strongneg
primary,neutral
defeat,strongneg
primary,neutral
defeat,strongneg
primary,neutral
defeat,strongneg
Shows,neutral
Support,strongpos
primary,neutral
defeat,strongneg
show,neutral
would,neutral
show,neutral
support,strongpos
primary,neutral
beautiful,strongpos
primary,neutral
defeat,strongneg
Need,neutral
Afraid,strongneg
vows,weakpos
knocking,strongneg
primary,neutral
primary,neutral
ready,weakpos
primary,neutral
primary,neutral
show,neutral
primary,neutral
Point,neutral
shows,neutral
support,strongpos
freaking,strongneg
crazy,strongneg
Point,neutral
Shows,neutral
Support,strongpos
stress,weakneg
dreams,weakpos
losing,strongneg
oh,neutral
Point,neutral
Point,neutral
shows,neutral
support,strongpos
Showing,neutral
Point,neutral
Point,neutral
Point,neutral
Shows,neutral
Support,strongpos
Apparently,neutral
broke,strongneg
so,neutral
forget,weakneg
primary,neutral
black,weakneg
shows,neutral
support,strongpos
Point,neutral
Point,neutral
Point,neutral
potential,weakpos
primary,neutral
potential,weakpos
shows,neutral
support,strongpos
wonder,strongpos
Point,neutral
Point,neutral
shows,neutral
support,strongpos
Shows,neutral
Support,strongpos
Point,neutral
wonder,strongpos
screw,strongneg
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
Point,neutral
Point,neutral
Point,neutral
Point,neutral
potential,weakpos
primary,neutral
potential,weakpos
Point,neutral
Point,neutral
Point,neutral
Point,neutral
Point,neutral
Point,neutral
Point,neutral
Point,neutral
Point,neutral
Shows,neutral
Support,strongpos
vows,weakpos
Shows,neutral
Support,strongpos
Shows,neutral
Support,strongpos
Shows,neutral
Support,strongpos
Shows,neutral
Support,strongpos
Shows,neutral
Support,strongpos
shows,neutral
support,strongpos
vice,strongneg
points,neutral
Democratic,weakpos
rivals,weakneg
Massive,neutral
Massive,neutral
Massive,neutral
Massive,neutral
support,strongpos
solidarity,strongpos
hope,strongpos
Breaking,strongneg
blind,strongneg
PANIC,strongneg
freak,strongneg
besides,neutral
Massive,neutral
Massive,neutral
denies,strongneg
possible,neutral
Democratic,weakpos
flames,strongpos
panic,strongneg
funny,strongpos
funny,strongpos
so,neutral
severe,strongneg
quick,neutral
primary,neutral
fell,weakneg
wish,weakpos
so,neutral
stands,weakpos
freak,strongneg
liberal,weakpos
moderate,weakpos
important,weakpos
encouraging,strongpos
impulsively,strongneg
support,strongpos
solidarity,strongpos
hope,strongpos
appeared,neutral
likely,neutral
Democratic,weakpos
primary,neutral
Moderate,weakpos
want,strongpos
want,strongpos
want,strongpos
want,strongpos
moderate,weakpos
moderate,weakpos
victory,strongpos
primary,neutral
pressure,neutral
show,neutral
open,weakpos
moderate,weakpos
Moderate,weakpos
moderate,weakpos
moderate,weakpos
slim,weakpos
even,weakpos
sounding,weakneg
could,neutral
Democratic,weakpos
Primary,neutral
Stand,weakpos
moderate,weakpos
moderate,weakpos
taste,weakpos
though,neutral
strong,weakpos
denials,strongneg
might,neutral
even,weakpos
likely,neutral
primary,neutral
Else,neutral
finally,neutral
winners,weakpos
EXCLUSIVE,strongpos
primary,neutral
EXCLUSIVE,strongpos
primary,neutral
stands,weakpos
Democratic,weakpos
primary,neutral
points,neutral
backed,weakpos
wish,weakpos
would,neutral
think,neutral
muddled,strongneg
Rivals,weakneg
point,neutral
surge,weakpos
shake,strongneg
right,weakpos
Dead,strongneg
would,neutral
think,neutral
muddled,strongneg
just,strongpos
big,neutral
Vows,weakpos
Support,strongpos
gaining,strongpos
points,neutral
gaining,strongpos
would,neutral
Primary,neutral
gaining,strongpos
Feel,neutral
gain,strongpos
fail,strongneg
smart,weakpos
enough,neutral
know,neutral
large,weakpos
Democratic,weakpos
still,neutral
fiasco,strongneg
still,neutral
unclear,weakneg
gained,strongpos
support,strongpos
quite,neutral
solid,weakpos
fresh,strongpos
could,neutral
seeming,neutral
little,weakneg
shakes,strongneg
seriously,weakneg
matter,neutral
primary,neutral
favored,strongpos
should,neutral
want,strongpos
nonsense,strongneg
supporter,strongpos
Looking,neutral
primary,neutral
limited,strongneg
FAKE,strongneg
gaining,strongpos
believes,neutral
primary,neutral
key,neutral
know,neutral
Democratic,weakpos
primary,neutral
claims,neutral
Supporters,strongpos
gaining,strongpos
primary,neutral
debacle,strongneg
break,strongneg
differences,neutral
prove,neutral
pretty,weakpos
much,neutral
showing,neutral
comfortable,strongpos
fading,weakneg
YEAH,neutral
Still,neutral
primary,neutral
key,neutral
know,neutral
moves,neutral
acknowledges,weakpos
victory,strongpos
move,neutral
victory,strongpos
corruption,strongneg
manipulation,strongneg
showed,neutral
acknowledges,weakpos
victory,strongpos
move,neutral
victory,strongpos
corruption,strongneg
manipulation,strongneg
ploy,weakneg
Supporters,strongpos
allow,weakpos
victory,strongpos
claim,neutral
just,strongpos
big,neutral
victorious,strongpos
Just,strongpos
actually,neutral
look,neutral
gaining,strongpos
points,neutral
still,neutral
could,neutral
lose,strongneg
still,neutral
Excited,strongpos
Democratic,weakpos
throwing,weakneg
support,strongpos
invalidate,strongneg
victory,strongpos
looking,neutral
great,weakpos
still,neutral
pretty,weakpos
decisive,weakpos
primary,neutral
popular,weakpos
Further,neutral
Primary,neutral
Primary,neutral
Primary,neutral
still,neutral
collapsing,strongneg
close,weakneg
most,neutral
decline,weakneg
Oh,neutral
like,strongpos
gains,strongpos
gaining,strongpos
fresh,strongpos
firmly,neutral
primary,neutral
shows,neutral
firmly,neutral
primary,neutral
glad,strongpos
poorly,strongneg
popular,weakpos
(so,neutral
creative,strongpos
Stakes,weakneg
Could,neutral
Big,neutral
Booming,strongpos
Despite,weakneg
mishaps,strongneg
full,neutral
support,strongpos
point,neutral
big,neutral
argument,weakneg
could,neutral
finally,neutral
So,neutral
Big,neutral
show,neutral
so,neutral
narrow,weakneg
show,neutral
maybe,neutral
think,neutral
primary,neutral
point,neutral
popular,weakpos
Booming,strongpos
Booming,strongpos
Critics,strongneg
big,neutral
Critics,strongneg
Booming,strongpos
dumb,strongneg
capable,strongpos
Booming,strongpos
Booming,strongpos
ready,weakpos
Shows,neutral
Democratic,weakpos
Hopefuls,strongpos
support,strongpos
important,weakpos
Independent,strongpos
point,neutral
want,strongpos
help,weakpos
primary,neutral
Shows,neutral
Democratic,weakpos
Hopefuls,strongpos
vivid,weakpos
outspoken,neutral
aggressive,strongneg
benefits,strongpos
soft-spoken,weakpos
even,weakpos
Democratic,weakpos
activist,neutral
most,neutral
likely,neutral
Primary,neutral
still,neutral
willing,weakpos
consider,neutral
primary,neutral
looking,neutral
good,strongpos
better,strongpos
moderate,weakpos
matters,neutral
Good,strongpos
bad,strongneg
else,neutral
pans,strongneg
shows,neutral
good,strongpos
wanted,strongpos
too,strongneg
much,neutral
too,strongneg
little,weakneg
good,strongpos
so,neutral
break,strongneg
should,neutral
rights,weakpos
rights,weakpos
still,neutral
undecided,weakneg
sensing,weakpos
looks,neutral
primary,neutral
fatalistic,strongneg
think,neutral
allowing,weakpos
claim,neutral
victory,strongpos
hope,strongpos
surprised,neutral
pretty,weakpos
afraid,strongneg
successful,strongpos
fight,strongneg
primary,neutral
Gains,strongpos
oh,neutral
viable,strongpos
conceded,strongneg
defeat,strongneg
must,neutral
harass,strongneg
belittle,strongneg
help,weakpos
clear,strongpos
large,weakpos
undecided,weakneg
Defense,weakpos
courting,weakpos
inclusive,weakpos
just,strongpos
grotesque,strongneg
rhetorical,weakneg
IMPORTANT,weakpos
challenge,weakneg
primary,neutral
hoping,strongpos
help,weakpos
defeat,strongneg
Gains,strongpos
little,weakneg
fervent,strongpos
supporters,strongpos
Gains,strongpos
rivals,weakneg
success,strongpos
Please,strongpos
criticized,strongneg
Defense,weakpos
courting,weakpos
inclusive,weakpos
just,strongpos
grotesque,strongneg
rhetorical,weakneg
Gains,strongpos
too,strongneg
knock,strongneg
primary,neutral
still,neutral
undecided,weakneg
primary,neutral
too,strongneg
really,neutral
simple,weakpos
feels,neutral
good,strongpos
gains,strongpos
clash,strongneg
primary,neutral
Fight,strongneg
close,weakneg
ready,weakpos
Primary,neutral
criticized,strongneg
primary,neutral
still,neutral
top,weakpos
rivals,weakneg
Democratic,weakpos
GAINS,strongpos
still,neutral
undecided,weakneg
Just,strongpos
appears,neutral
primary,neutral
shows,neutral
primary,neutral
boiling,strongneg
Lie,strongneg
gains,strongpos
courting,weakpos
inclusive,weakpos
just,strongpos
grotesque,strongneg
rhetorical,weakneg
helps,weakpos
support,strongpos
better,strongpos
should,neutral
haunted,strongneg
satisfy,strongpos
ego,weakneg
primary,neutral
UNFAMILIAR,weakneg
EASY,strongpos
allies,weakpos
primary,neutral
Rejects,strongneg
Booming,strongpos
seriously,weakneg
considering,neutral
Primary,neutral
please,strongpos
genuine,strongpos
supporters,strongpos
very,neutral
would,neutral
beneficial,strongpos
primary,neutral
much,neutral
factual,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
shortsighted,weakneg
dominate,weakneg
ideas,neutral
need,neutral
help,weakpos
stealing,strongneg
primary,neutral
primary,neutral
attacking,strongneg
black,weakneg
argument,weakneg
HELP,weakpos
dominated,weakneg
still,neutral
need,neutral
primary,neutral
able,weakpos
free,strongpos
better,strongpos
move,neutral
likely,neutral
Democratic,weakpos
primary,neutral
actually,neutral
really,neutral
support,strongpos
least,weakneg
points,neutral
clear,strongpos
Rejects,strongneg
Booming,strongpos
Democratic,weakpos
tried,weakneg
Primary,neutral
primary,neutral
racist,strongneg
want,strongpos
appears,neutral
attacks,strongneg
against,weakneg
primary,neutral
attacks,strongneg
against,weakneg
primary,neutral
primary,neutral
sensing,weakpos
looks,neutral
Support,strongpos
fight,strongneg
supporters,strongpos
jeers,strongneg
cheers,strongpos
primary,neutral
Rejects,strongneg
Booming,strongpos
Democratic,weakpos
hopefuls,strongpos
primary,neutral
primary,neutral
sensing,weakpos
looks,neutral
Democratic,weakpos
hopefuls,strongpos
primary,neutral
persuade,weakpos
against,weakneg
Democratic,weakpos
primary,neutral
primary,neutral
show,neutral
key,neutral
agree,weakpos
looks,neutral
just,strongpos
likely,neutral
top,weakpos
democratic,weakpos
Primary,neutral
attacks,strongneg
against,weakneg
primary,neutral
attacks,strongneg
against,weakneg
primary,neutral
Primary,neutral
show,neutral
Primary,neutral
so,neutral
point,neutral
clear,strongpos
distracting,strongneg
so,neutral
evil,strongneg
fraud,strongneg
surge,weakpos
show,neutral
Democratic,weakpos
primary,neutral
embarrassment,strongneg
disgrace,strongneg
confident,strongpos
primary,neutral
primary,neutral
attacks,strongneg
against,weakneg
primary,neutral
persuade,weakpos
against,weakneg
Democratic,weakpos
primary,neutral
very,neutral
claims,neutral
know,neutral
best,weakpos
though,neutral
attack,strongneg
tepid,strongneg
attacks,strongneg
against,weakneg
primary,neutral
top,weakpos
attacks,strongneg
against,weakneg
primary,neutral
persuade,weakpos
against,weakneg
Democratic,weakpos
primary,neutral
primary,neutral
primary,neutral
so,neutral
primary,neutral
proud,strongpos
Point,neutral
primary,neutral
doubtful,strongneg
ability,weakpos
primary,neutral
primary,neutral
Nervous,strongneg
primary,neutral
believed,neutral
right,weakpos
attacks,strongneg
against,weakneg
primary,neutral
attacks,strongneg
against,weakneg
primary,neutral
Strong,weakpos
Position,neutral
persuade,weakpos
against,weakneg
Democratic,weakpos
primary,neutral
lose,strongneg
lost,strongneg
break,strongneg
better,strongpos
interference,strongneg
revealing,neutral
blatant,strongneg
bias,weakneg
comfortable,strongpos
primary,neutral
according,weakpos
lose,strongneg
lost,strongneg
break,strongneg
better,strongpos
interference,strongneg
revealing,neutral
blatant,strongneg
bias,weakneg
comfortable,strongpos
primary,neutral
according,weakpos
comfortable,strongpos
primary,neutral
according,weakpos
feel,neutral
popular,weakpos
Democratic,weakpos
could,neutral
protests,strongneg
want,strongpos
look,neutral
weak,strongneg
primary,neutral
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
attacks,strongneg
loss,strongneg
vastly,weakpos
needs,neutral
help,weakpos
knock,strongneg
help,weakpos
please,strongpos
Please,strongpos
winners,weakpos
stand,weakpos
just,strongpos
vigilant,strongpos
need,neutral
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
Show,neutral
engage,neutral
struggle,strongneg
humanity,weakpos
stake,weakneg
Critics,strongneg
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
celebrates,strongpos
just,strongpos
supporters,strongpos
Democratic,weakpos
primary,neutral
show,neutral
just,strongpos
against,weakneg
able,weakpos
-please,strongpos
harsh,strongneg
truth,strongpos
hoped,strongpos
would,neutral
Critics,strongneg
criticism,strongneg
primary,neutral
primary,neutral
could,neutral
big,neutral
Show,neutral
Critics,strongneg
Full,neutral
attacks,strongneg
Democratic,weakpos
primary,neutral
crush,strongneg
Serious,weakneg
worried,strongneg
mad,strongneg
Critics,strongneg
reason,strongpos
clear,strongpos
know,neutral
Critics,strongneg
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
Show,neutral
Critics,strongneg
think,neutral
increasingly,neutral
inevitably,weakneg
imploding,strongneg
clear,strongpos
perhaps,neutral
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
Critics,strongneg
Critics,strongneg
shows,neutral
acknowledged,weakpos
poor,strongneg
comeback,weakpos
primary,neutral
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
Primary,neutral
should,neutral
support,strongpos
supporters,strongpos
conspiracy,strongneg
Primary,neutral
primary,neutral
seems,neutral
unlikely,weakneg
could,neutral
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
distract,strongneg
fact,neutral
Primary,neutral
strong,weakpos
worried,strongneg
show,neutral
strong,weakpos
open,weakpos
Primary,neutral
means,neutral
could,neutral
big,neutral
big,neutral
primary,neutral
Critics,strongneg
want,strongpos
much,neutral
big,neutral
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
Critics,strongneg
moderate,weakpos
help,weakpos
knock,strongneg
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
Feel,neutral
Democratic,weakpos
Could,neutral
Mature,strongpos
big,neutral
Critics,strongneg
strong,weakpos
Critics,strongneg
strong,weakpos
know,neutral
please,strongpos
consider,neutral
little,weakneg
Critics,strongneg
Critics,strongneg
primary,neutral
Critics,strongneg
fiery,weakpos
reveals,neutral
primary,neutral
fight,strongneg
vie,weakneg
Democratic,weakpos
Democratic,weakpos
just,strongpos
wealthy,weakpos
would,neutral
help,weakpos
allies,weakpos
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
ensure,weakpos
sure,weakpos
else,neutral
really,neutral
needs,neutral
universal,weakpos
commitment,weakpos
white,weakpos
low,strongneg
cares,strongpos
primary,neutral
fight,strongneg
Rejects,strongneg
Booming,strongpos
would,neutral
suggest,weakpos
Primary,neutral
rather,neutral
primary,neutral
primary,neutral
please,strongpos
primary,neutral
fight,strongneg
primary,neutral
Rejects,strongneg
Booming,strongpos
Democratic,weakpos
Nervous,strongneg
favorite,strongpos
fight,strongneg
believe,neutral
need,neutral
big,neutral
OH,neutral
primary,neutral
big,neutral
confident,strongpos
still,neutral
primary,neutral
Well,strongpos
ridiculous,strongneg
worth,strongpos
known,neutral
worth,strongpos
wealthy,weakpos
primary,neutral
wealthy,weakpos
primary,neutral
primary,neutral
points,neutral
Wonder,strongpos
primary,neutral
Democratic,weakpos
reveals,neutral
primary,neutral
reveals,neutral
primary,neutral
wealthy,weakpos
truly,strongpos
‘astounded,weakpos
primary,neutral
wealthy,weakpos
primary,neutral
wealthy,weakpos
primary,neutral
likely,neutral
primary,neutral
looks,neutral
victory,strongpos
Democratic,weakpos
primary,neutral
primary,neutral
Democratic,weakpos
Democratic,weakpos
narrow,weakneg
enthusiasm,strongpos
attack,strongneg
against,weakneg
strong,weakpos
primary,neutral
look,neutral
primary,neutral
wealthy,weakpos
just,strongpos
primary,neutral
could,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
looks,neutral
victory,strongpos
wealthy,weakpos
primary,neutral
attack,strongneg
should,neutral
primary,neutral
wealthy,weakpos
show,neutral
handily,strongpos
looking,neutral
good,strongpos
think,neutral
deserves,weakpos
even,weakpos
honestly,strongpos
Look,neutral
Further,neutral
Primary,neutral
Democratic,weakpos
rival,weakneg
primary,neutral
confident,strongpos
still,neutral
shows,neutral
confident,strongpos
still,neutral
confident,strongpos
still,neutral
confident,strongpos
confident,strongpos
still,neutral
Nervous,strongneg
Nervous,strongneg
Nervous,strongneg
Reject,strongneg
want,strongpos
booming,strongpos
Rejects,strongneg
Booming,strongpos
know,neutral
truly,strongpos
point,neutral
just,strongpos
backed,weakpos
against,weakneg
fight,strongneg
Rejects,strongneg
Booming,strongpos
Rejects,strongneg
Booming,strongpos
Rejects,strongneg
Booming,strongpos
Need,neutral
Historic,strongpos
fight,strongneg
fight,strongneg
destroy,strongneg
fight,strongneg
liked,strongpos
unlikely,weakneg
much,neutral
