Word,Polarity
qualify,weakpos
least,weakneg
primary,neutral
should,neutral
Yeah,neutral
worry,strongneg
much,neutral
super,strongpos
well,strongpos
even,weakpos
primary,neutral
really,neutral
very,neutral
much,neutral
white,weakpos
Seriously,weakneg
still,neutral
cares,strongpos
Democratic,weakpos
Primary,neutral
Cares,strongpos
primary,neutral
primary,neutral
implication,strongneg
position,neutral
should,neutral
should,neutral
=true,strongpos
friends,strongpos
knock,strongneg
knocking,strongneg
primary,neutral
least,weakneg
qualify,weakpos
wow,weakpos
might,neutral
actually,neutral
yes,weakpos
top,weakpos
even,weakpos
better,strongpos
show,neutral
significance,weakpos
supporters,strongpos
primary,neutral
problem,strongneg
primary,neutral
ready,weakpos
significance,weakpos
supporters,strongpos
primary,neutral
significance,weakpos
supporters,strongpos
primary,neutral
significance,weakpos
supporters,strongpos
primary,neutral
allow,weakpos
claiming,neutral
need,neutral
prove,neutral
support,strongpos
Fascinating,strongpos
primary,neutral
so,neutral
vital,weakpos
supporters,strongpos
need,neutral
overwhelm,strongneg
could,neutral
big,neutral
thankfully,strongpos
possibly,neutral
could,neutral
Volatility,strongneg
conflict,strongneg
Welcome,weakpos
primary,neutral
primary,neutral
so,neutral
vital,weakpos
supporters,strongpos
need,neutral
overwhelm,strongneg
could,neutral
big,neutral
thankfully,strongpos
possibly,neutral
could,neutral
Volatility,strongneg
conflict,strongneg
Welcome,weakpos
primary,neutral
primary,neutral
Whatever,weakneg
Democratic,weakpos
Primary,neutral
still,neutral
cares,strongpos
Maybe,neutral
harsh,strongneg
able,weakpos
qualify,weakpos
least,weakneg
primary,neutral
wondering,strongpos
primary,neutral
pretty,weakpos
much,neutral
Especially,weakpos
need,neutral
least,weakneg
qualify,weakpos
need,neutral
KNOW,neutral
might,neutral
want,strongpos
know,neutral
difference,neutral
Full,neutral
just,strongpos
sure,weakpos
so,neutral
anxious,strongneg
just,strongpos
need,neutral
need,neutral
least,weakneg
primary,neutral
support,strongpos
least,weakneg
think,neutral
endorse,strongpos
sure,weakpos
plenty,strongpos
supporters,strongpos
least,weakneg
qualify,weakpos
least,weakneg
primary,neutral
Must,neutral
support,strongpos
Wow,weakpos
amazing,weakpos
confusing,strongneg
unprecedented,weakneg
wonder,strongpos
refusal,strongneg
could,neutral
boost,strongpos
primary,neutral
least,weakneg
qualify,weakpos
miss,weakneg
primary,neutral
look,neutral
enough,neutral
dug,weakpos
primary,neutral
robust,strongpos
yeah,neutral
entire,neutral
point,neutral
prove,neutral
personality,weakpos
should,neutral
traditional,weakpos
even,weakpos
worse,strongneg
yeah,neutral
would,neutral
agree,weakpos
even,weakpos
primary,neutral
looking,neutral
even,weakpos
insufferable,strongneg
fail,strongneg
even,weakpos
fail,strongneg
needed,neutral
gain,strongpos
vicious,strongneg
Look,neutral
primary,neutral
want,strongpos
well,strongpos
support,strongpos
showing,neutral
could,neutral
serious,weakneg
still,neutral
cares,strongpos
primary,neutral
primary,neutral
primary,neutral
premier,strongpos
Yeah,neutral
top,weakpos
must,neutral
feeling,neutral
pretty,weakpos
good,strongpos
too,strongneg
ridiculous,strongneg
white,weakpos
matter,neutral
matters,neutral
big,neutral
matters,neutral
Good,strongpos
least,weakneg
look,neutral
so,neutral
genuine,strongpos
so,neutral
impressive,strongpos
huge,neutral
huge,neutral
primary,neutral
BOOM,strongpos
allow,weakpos
even,weakpos
Brilliant,strongpos
primary,neutral
primary,neutral
still,neutral
free,strongpos
Well,strongpos
know,neutral
felt,neutral
outsider,strongneg
flimsy,strongneg
appealing,weakpos
Just,strongpos
needed,neutral
think,neutral
should,neutral
specific,neutral
should,neutral
Just,strongpos
idea,neutral
hoping,strongpos
ed,neutral
least,weakneg
sneaky,weakneg
primary,neutral
allowing,weakpos
entirely,neutral
spite,strongneg
just,strongpos
brilliant,strongpos
just,strongpos
primary,neutral
could,neutral
defeat,strongneg
hopes,strongpos
likely,neutral
considered,neutral
likely,neutral
low,strongneg
Most,neutral
luck,strongpos
usefulness,weakpos
primary,neutral
reflective,neutral
looks,neutral
need,neutral
Democratic,weakpos
Primary,neutral
believe,neutral
primary,neutral
least,weakneg
primary,neutral
primary,neutral
So,neutral
would,neutral
complicated,weakneg
decided,neutral
just,strongpos
good,strongpos
primary,neutral
so,neutral
pretending,weakneg
matter,neutral
Special,strongpos
Primary,neutral
jeopardy,strongneg
losing,strongneg
knocking,strongneg
knocking,strongneg
primary,neutral
primary,neutral
Yes,weakpos
white,weakpos
primary,neutral
best,weakpos
open,weakpos
fine,strongpos
too,strongneg
feels,neutral
trial,strongneg
Democratic,weakpos
primary,neutral
Just,strongpos
advice,weakpos
most,neutral
competitive,strongpos
hell,strongneg
Primary,neutral
special,strongpos
Free,strongpos
lose,strongneg
moving,neutral
would,neutral
rather,neutral
quit,strongneg
lose,strongneg
most,neutral
even,weakpos
much,neutral
primary,neutral
just,strongpos
know,neutral
Too,strongneg
anxious,strongneg
victory,strongpos
unfair,strongneg
compelling,weakpos
extremely,weakneg
white,weakpos
inequities,strongneg
high,neutral
victories,strongpos
Expectations,neutral
Yes,weakpos
REALLY,neutral
Genius,strongpos
Very,neutral
stable,strongpos
GENIUS,strongpos
vital,weakpos
choke,strongneg
point,neutral
very,neutral
likely,neutral
very,neutral
hard,strongneg
point,neutral
look,neutral
primary,neutral
primary,neutral
primary,neutral
Good,strongpos
primary,neutral
should,neutral
moderate,weakpos
want,strongpos
Seriously,weakneg
Just,strongpos
ready,weakpos
primary,neutral
primary,neutral
So,neutral
primary,neutral
big,neutral
primary,neutral
(excluding,weakneg
would,neutral
help,weakpos
else,neutral
primary,neutral
help,weakpos
fragmented,weakneg
better,strongpos
open,weakpos
else,neutral
feels,neutral
particular,neutral
mantra,neutral
particular,neutral
would,neutral
must,neutral
cynical,strongneg
primary,neutral
democratic,weakpos
although,weakneg
primary,neutral
Primary,neutral
special,strongpos
Free,strongpos
Just,strongpos
just,strongpos
primary,neutral
Just,strongpos
just,strongpos
primary,neutral
think,neutral
primary,neutral
too,strongneg
close,weakneg
think,neutral
explicit,weakpos
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
reason,strongpos
lies,strongneg
primary,neutral
Perhaps,neutral
would,neutral
better,strongpos
look,neutral
most,neutral
Primary,neutral
special,strongpos
Free,strongpos
independent,strongpos
primary,neutral
Seems,neutral
much,neutral
interest,strongpos
Democratic,weakpos
Primary,neutral
Quite,neutral
Democratic,weakpos
primary,neutral
Democratic,weakpos
primary,neutral
points,neutral
primary,neutral
full,neutral
panic,strongneg
according,weakpos
problem,strongneg
primary,neutral
primary,neutral
point,neutral
speculating,neutral
just,strongpos
primary,neutral
least,weakneg
white,weakpos
thus,neutral
displace,weakneg
white,weakpos
just,strongpos
want,strongpos
affect,neutral
entire,neutral
reason,strongpos
insist,weakpos
garbage,weakneg
primary,neutral
irrelevant,strongneg
so,neutral
democratic,weakpos
Primary,neutral
Primary,neutral
Primary,neutral
least,weakneg
primary,neutral
primary,neutral
least,weakneg
looking,neutral
surge,weakpos
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
Democratic,weakpos
Primary,neutral
primary,neutral
So,neutral
so,neutral
much,neutral
influence,neutral
deciding,neutral
needs,neutral
foolishness,strongneg
better,strongpos
suppression,strongneg
problems,strongneg
think,neutral
enough,neutral
STUPID,strongneg
primary,neutral
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
decide,neutral
primary,neutral
primary,neutral
Democratic,weakpos
Primary,neutral
concern,strongneg
sure,weakpos
hope,strongpos
diligently,strongpos
primary,neutral
least,weakneg
very,neutral
Democratic,weakpos
Primary,neutral
primary,neutral
great,weakpos
improve,strongpos
think,neutral
might,neutral
surprise,neutral
top,weakpos
Especially,weakpos
open,weakpos
passionate,strongpos
independent,strongpos
support,strongpos
believed,neutral
could,neutral
least,weakneg
could,neutral
upset,strongneg
viable,strongpos
know,neutral
fact,neutral
support,strongpos
challenge,weakneg
simply,neutral
primary,neutral
most,neutral
primary,neutral
so,neutral
bombarded,strongneg
Democratic,weakpos
Primary,neutral
Democratic,weakpos
Primary,neutral
support,strongpos
might,neutral
feel,neutral
comfortable,strongpos
enough,neutral
support,strongpos
should,neutral
means,neutral
Democratic,weakpos
Primary,neutral
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
Democratic,weakpos
Primary,neutral
hell,strongneg
major,neutral
primary,neutral
Democratic,weakpos
attack,strongneg
should,neutral
primary,neutral
primary,neutral
encouraging,strongpos
strong,weakpos
moves,neutral
top,weakpos
Need,neutral
strong,weakpos
primary,neutral
reason,strongpos
just,strongpos
Primary,neutral
Primary,neutral
Primary,neutral
Primary,neutral
Primary,neutral
Primary,neutral
consider,neutral
even,weakpos
modest,strongpos
exactly,neutral
likely,neutral
Primary,neutral
special,strongpos
Free,strongpos
Democratic,weakpos
so,neutral
might,neutral
primary,neutral
open,weakpos
primary,neutral
Even,weakpos
still,neutral
lose,strongneg
primary,neutral
brisk,weakpos
Democratic,weakpos
Even,weakpos
contention,weakneg
primary,neutral
failure,strongneg
gain,strongpos
looks,neutral
hopes,strongpos
mostly,neutral
white,weakpos
primary,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
Looking,neutral
fascinating,strongpos
just,strongpos
losing,strongneg
Facts,neutral
primary,neutral
so,neutral
true,strongpos
proper,strongpos
Democratic,weakpos
Clearly,weakpos
Primary,neutral
support,strongpos
still,neutral
Sadly,strongneg
think,neutral
ridiculous,strongneg
mean,neutral
Especially,weakpos
deal,strongpos
primary,neutral
white,weakpos
privilege,weakpos
affected,neutral
Democratic,weakpos
forced,strongneg
care,strongpos
would,neutral
sense,weakpos
large,weakpos
slightly,weakneg
controversial,weakneg
opinion,neutral
think,neutral
much,neutral
better,strongpos
simply,neutral
most,neutral
robust,strongpos
massive,neutral
advantage,weakpos
think,neutral
just,strongpos
suggest,weakpos
Democratic,weakpos
Please,strongpos
must,neutral
achieved,strongpos
actual,neutral
eligible,weakpos
point,neutral
fresh,strongpos
wants,strongpos
open,weakpos
primary,neutral
basically,neutral
allowing,weakpos
Democratic,weakpos
even,weakpos
allowed,weakpos
proves,neutral
could,neutral
knock,strongneg
opponents,strongneg
points,neutral
so,neutral
continuous,neutral
hope,strongpos
fine,strongpos
weird,strongneg
So,neutral
might,neutral
unfair,strongneg
favored,strongpos
swing,neutral
democratic,weakpos
primary,neutral
Democratic,weakpos
primary,neutral
primary,neutral
would,neutral
primary,neutral
even,weakpos
Imagine,neutral
feel,neutral
Imagine,neutral
feel,neutral
just,strongpos
show,neutral
solidarity,strongpos
Encourage,strongpos
endorse,strongpos
primary,neutral
primary,neutral
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
just,strongpos
so,neutral
arrogant,strongneg
frankly,neutral
stupid,strongneg
imperative,neutral
hopefully,strongpos
losing,strongneg
exact,neutral
impression,weakpos
primary,neutral
Further,neutral
primary,neutral
need,weakneg
stand,weakpos
idle,weakneg
best,weakpos
primary,neutral
primary,neutral
primary,neutral
True,strongpos
false,weakneg
too,strongneg
Eliminate,strongneg
Move,neutral
primary,neutral
Move,neutral
primary,neutral
easy,strongpos
allow,weakpos
absentee,weakneg
right,weakpos
thinking,neutral
nonsense,strongneg
know,neutral
enough,neutral
break,strongneg
top,weakpos
Democratic,weakpos
primary,neutral
think,neutral
supporters,strongpos
likes,strongpos
primary,neutral
most,neutral
Democratic,weakpos
primary,neutral
Wow,weakpos
Maybe,neutral
possible,neutral
lost,strongneg
wrong,strongneg
points,neutral
rivals,weakneg
violently,strongneg
ill,weakneg
maybe,neutral
worst,strongneg
should,neutral
violently,strongneg
ill,weakneg
maybe,neutral
worst,strongneg
should,neutral
deciding,neutral
care,strongpos
know,neutral
central,neutral
Thank,strongpos
just,strongpos
Further,neutral
reveal,neutral
white,weakpos
feel,neutral
enormous,weakneg
influence,neutral
least,weakneg
amazed,weakpos
slightly,weakneg
white,weakpos
primary,neutral
look,neutral
Democratic,weakpos
should,neutral
better,strongpos
looks,neutral
looked,neutral
strange,weakneg
So,neutral
fascinating,strongpos
forgets,weakneg
cares,strongpos
primary,neutral
victory,strongpos
reasonably,strongpos
large,weakpos
primary,neutral
ineligible,weakneg
would,neutral
quit,strongneg
ridiculous,strongneg
just,strongpos
needing,neutral
helped,weakpos
antithetical,strongneg
primary,neutral
should,neutral
mean,neutral
should,neutral
Id,neutral
like,strongpos
should,neutral
nervous,strongneg
insane,strongneg
okay,strongpos
just,strongpos
smashed,strongneg
SO,neutral
NERVOUS,strongneg
EXCITED,strongpos
Reclaim,weakpos
endorsed,strongpos
big,neutral
loves,strongpos
Truthfully,strongpos
care,strongpos
opinions,neutral
mess,strongneg
should,neutral
anyway,neutral
However,neutral
care,strongpos
think,neutral
quick,neutral
primary,neutral
celebration,strongpos
need,neutral
know,neutral
too,strongneg
sure,weakpos
need,neutral
big,neutral
well,strongpos
certain,neutral
legitimacy,strongpos
ignore,weakneg
should,neutral
so,neutral
dumb,strongneg
wants,strongpos
burn,weakneg
primary,neutral
tolerate,weakpos
Oh,neutral
According,weakpos
could,neutral
supporters,strongpos
primary,neutral
although,weakneg
still,neutral
think,neutral
best,weakpos
think,neutral
matters,neutral
much,neutral
lose,strongneg
think,neutral
primary,neutral
trying,weakneg
gain,strongpos
support,strongpos
key,neutral
Democratic,weakpos
feel,neutral
too,strongneg
much,neutral
significance,weakpos
reflective,neutral
vowed,weakpos
would,neutral
move,neutral
showing,neutral
huge,neutral
peace,strongpos
wants,strongpos
enjoy,strongpos
prestige,strongpos
‘primary,neutral
Even,weakpos
would,neutral
insane,strongneg
would,neutral
primary,neutral
free,strongpos
tried,weakneg
so,neutral
would,neutral
accessible,weakpos
lost,strongneg
too,strongneg
primary,neutral
actual,neutral
primary,neutral
favor,strongpos
white,weakpos
need,neutral
good,strongpos
eliminated,strongneg
open,weakpos
so,neutral
hard,strongneg
could,neutral
full,neutral
big,neutral
need,neutral
stupid,strongneg
primary,neutral
show,neutral
SURE,weakpos
sure,weakpos
friends,strongpos
well,strongpos
want,strongpos
revolution,weakpos
need,neutral
felt,neutral
too,strongneg
Democratic,weakpos
live,weakpos
solid,weakpos
wonder,strongpos
*insane,strongneg
best,weakpos
deeply,neutral
primary,neutral
too,strongneg
white,weakpos
meaningful,strongpos
believe,neutral
should,neutral
just,strongpos
boycott,strongneg
worst,strongneg
feeling,neutral
pressure,neutral
primary,neutral
just,strongpos
disappointed,strongneg
confident,strongpos
positive,weakpos
would,neutral
help,weakpos
very,neutral
strange,weakneg
should,neutral
blamed,strongneg
poor,strongneg
attacks,strongneg
like,strongpos
Primary,neutral
clear,strongpos
indication,neutral
will,weakpos
white,weakpos
so,neutral
white,weakpos
Think,neutral
Democratic,weakpos
primary,neutral
primary,neutral
such,neutral
even,weakpos
primary,neutral
so,neutral
just,strongpos
Happy,strongpos
just,strongpos
primary,neutral
wrestle,weakneg
Democratic,weakpos
strengths,neutral
primary,neutral
primary,neutral
air,neutral
primary,neutral
praising,strongpos
even,weakpos
opposition,strongneg
wide,weakpos
crushes,strongneg
very,neutral
very,neutral
position,neutral
Okay,strongpos
dead,strongneg
struck,strongneg
white,weakpos
white,weakpos
just,strongpos
tired,weakneg
white,weakpos
just,strongpos
complaining,strongneg
just,strongpos
even,weakpos
bother,strongneg
bother,strongneg
position,neutral
So,neutral
correct,strongpos
primary,neutral
primary,neutral
Oh,neutral
Democratic,weakpos
too,strongneg
irrelevant,strongneg
td,neutral
considered,neutral
decisive,weakpos
enough,neutral
complain,strongneg
MUST,neutral
complain,strongneg
fact,neutral
democratic,weakpos
primary,neutral
viciously,strongneg
allows,weakpos
move,neutral
wants,strongpos
allow,weakpos
least,weakneg
primary,neutral
So,neutral
neat,strongpos
Just,strongpos
primary,neutral
Happy,strongpos
primary,neutral
terrible,strongneg
problem,strongneg
should,neutral
influence,neutral
primary,neutral
well,strongpos
much,neutral
primary,neutral
primary,neutral
problem,strongneg
too,strongneg
dependent,neutral
massive,neutral
primary,neutral
sleepy,neutral
should,neutral
able,weakpos
most,neutral
need,neutral
ensure,weakpos
,wish,weakpos
well,strongpos
,supported,strongpos
stand,weakpos
primary,neutral
primary,neutral
understood,weakpos
much,neutral
better,strongpos
primary,neutral
much,neutral
easier,strongpos
happy,strongpos
primary,neutral
Happy,strongpos
supporting,strongpos
claim,neutral
victory,strongpos
Failing,strongneg
gain,strongpos
primary,neutral
victory,strongpos
primary,neutral
pressure,neutral
show,neutral
open,weakpos
clear,strongpos
expectations,neutral
could,neutral
strong,weakpos
could,neutral
So,neutral
primary,neutral
tricks,weakneg
thwart,strongneg
will,weakpos
just,strongpos
know,neutral
allow,weakpos
points,neutral
rivals,weakneg
Happy,strongpos
entire,neutral
should,neutral
really,neutral
primary,neutral
primary,neutral
primary,neutral
primary,neutral
regardless,neutral
look,neutral
primary,neutral
trial,strongneg
know,neutral
primary,neutral
primary,neutral
most,neutral
passionate,strongpos
favorite,strongpos
lost,strongneg
Democratic,weakpos
Democratic,weakpos
good,strongpos
bad,strongneg
primary,neutral
primary,neutral
responsible,weakpos
privileged,weakpos
positions,neutral
primary,neutral
primary,neutral
So,neutral
very,neutral
accessible,weakpos
bad,strongneg
want,strongpos
primary,neutral
would,neutral
So,neutral
primary,neutral
white,weakpos
still,neutral
white,weakpos
primary,neutral
primary,neutral
‘hot,strongpos
primary,neutral
so,neutral
much,neutral
happy,strongpos
facts,neutral
worried,strongneg
stands,weakpos
Democratic,weakpos
primary,neutral
points,neutral
ud,neutral
better,strongpos
fails,strongneg
close,weakneg
Id,neutral
better,strongpos
Primary,neutral
losing,strongneg
loses,strongneg
so,neutral
pretty,weakpos
much,neutral
perfectly,strongpos
consensus,strongpos
poorly,strongneg
think,neutral
would,neutral
unlikely,weakneg
dominant,neutral
likely,neutral
trying,weakneg
importance,weakpos
big,neutral
scared,strongneg
electrified,weakpos
else,neutral
electrified,weakpos
else,neutral
actually,neutral
properly,strongpos
so,neutral
hate,strongneg
primary,neutral
debacle,strongneg
know,neutral
lie,strongneg
lie,strongneg
Feel,neutral
gain,strongpos
fail,strongneg
So,neutral
think,neutral
ready,weakpos
know,neutral
looks,neutral
know,neutral
suppress,strongneg
primary,neutral
so,neutral
would,neutral
primary,neutral
know,neutral
primary,neutral
primary,neutral
debacle,strongneg
fight,strongneg
fight,strongneg
fight,strongneg
TOO,strongneg
LIE,strongneg
know,neutral
primary,neutral
Feel,neutral
gain,strongpos
fail,strongneg
thinking,neutral
think,neutral
Huge,neutral
break,strongneg
think,neutral
worse,strongneg
forced,strongneg
even,weakpos
complicated,weakneg
thus,neutral
perhaps,neutral
allowing,weakpos
despite,weakneg
mess,strongneg
know,neutral
most,neutral
Even,weakpos
smart,weakpos
would,neutral
surprised,neutral
primary,neutral
stealing,strongneg
valid,strongpos
so,neutral
need,neutral
fundamentally,neutral
conflict,strongneg
Feel,neutral
gain,strongpos
fail,strongneg
primary,neutral
debacle,strongneg
Ready,weakpos
primary,neutral
debacle,strongneg
irrelevant,strongneg
moved,neutral
should,neutral
very,neutral
upset,strongneg
loved,strongpos
recommend,weakpos
easily,strongpos
Feel,neutral
gain,strongpos
fail,strongneg
primary,neutral
debacle,strongneg
true,strongpos
should,neutral
congratulate,strongpos
really,neutral
popular,weakpos
confusion,strongneg
so,neutral
fiasco,strongneg
still,neutral
unclear,weakneg
gained,strongpos
support,strongpos
quite,neutral
solid,weakpos
fresh,strongpos
truth,strongpos
primary,neutral
so,neutral
primary,neutral
deal,strongpos
backs,weakpos
hoping,strongpos
better,strongpos
false,weakneg
imagine,neutral
could,neutral
Black,weakneg
want,strongpos
even,weakpos
think,neutral
primary,neutral
absolute,neutral
really,neutral
bad,strongneg
look,neutral
especially,weakpos
thus,neutral
primary,neutral
absurd,strongneg
hell,strongneg
primary,neutral
primary,neutral
primary,neutral
so,neutral
actually,neutral
thinks,neutral
conceivable,weakpos
know,neutral
primary,neutral
incompetence,strongneg
astounding,weakpos
simple,weakpos
sure,weakpos
hell,strongneg
point,neutral
influence,neutral
thinks,neutral
know,neutral
primary,neutral
know,neutral
pretty,weakpos
well,strongpos
better,strongpos
tired,weakneg
just,strongpos
move,neutral
cheater,strongneg
revel,strongpos
glory,strongpos
high,neutral
erroneous,strongneg
could,neutral
huge,neutral
surge,weakpos
support,strongpos
knows,neutral
Maybe,neutral
just,strongpos
primary,neutral
so,neutral
hard,strongneg
throw,weakneg
mess,strongneg
fresh,strongpos
actually,neutral
must,neutral
denial,strongneg
just,strongpos
even,weakpos
know,neutral
primary,neutral
denial,strongneg
primary,neutral
fallout,strongneg
disagree,weakneg
advocating,strongpos
just,strongpos
tired,weakneg
freaking,strongneg
Just,strongpos
anyway,neutral
primary,neutral
fallout,strongneg
primary,neutral
primary,neutral
primary,neutral
Ready,weakpos
thoughts,neutral
debacle,strongneg
need,neutral
least,weakneg
wrong,strongneg
too,strongneg
much,neutral
really,neutral
best,weakpos
mistake,strongneg
still,neutral
assured,strongpos
smooth,weakpos
primary,neutral
simply,neutral
very,neutral
weird,strongneg
super,strongpos
so,neutral
point,neutral
primary,neutral
primary,neutral
Ready,weakpos
nice,weakpos
supposed,strongneg
much,neutral
open,weakpos
scared,strongneg
even,weakpos
little,weakneg
worse,strongneg
demanding,both
could,neutral
primary,neutral
debacle,strongneg
break,strongneg
differences,neutral
prove,neutral
pretty,weakpos
much,neutral
thinks,neutral
Primary,neutral
clear,strongpos
showing,neutral
comfortable,strongpos
fading,weakneg
accurate,strongpos
important,weakpos
Oh,neutral
knows,neutral
knows,neutral
knows,neutral
victory,strongpos
truth,strongpos
facts,neutral
despise,strongneg
entire,neutral
Democratic,weakpos
good,strongpos
much,neutral
better,strongpos
mean,neutral
excuses,weakneg
think,neutral
easier,strongpos
believe,neutral
INSANELY,strongneg
low,strongneg
Id,neutral
definitely,weakpos
worry,strongneg
high,neutral
though,neutral
collapsed,strongneg
might,neutral
primary,neutral
ridiculous,strongneg
crazy,strongneg
right,weakpos
moves,neutral
acknowledges,weakpos
victory,strongpos
move,neutral
victory,strongpos
corruption,strongneg
manipulation,strongneg
means,neutral
know,neutral
exactly,neutral
Democratic,weakpos
primary,neutral
showed,neutral
insisting,weakpos
acknowledges,weakpos
victory,strongpos
move,neutral
victory,strongpos
corruption,strongneg
manipulation,strongneg
wants,strongpos
primary,neutral
ready,weakpos
primary,neutral
else,neutral
so,neutral
complicated,weakneg
bad,strongneg
need,neutral
throw,weakneg
original,strongpos
primary,neutral
natural,strongpos
chaos,strongneg
live,weakpos
Yeah,neutral
suggest,weakpos
want,strongpos
primary,neutral
most,neutral
likely,neutral
so,neutral
relevant,strongpos
shown,neutral
actual,neutral
clear,strongpos
moved,neutral
Ready,weakpos
clear,strongpos
Primary,neutral
primary,neutral
still,neutral
primary,neutral
could,neutral
think,neutral
primary,neutral
bad,strongneg
worried,strongneg
primary,neutral
might,neutral
primary,neutral
trial,strongneg
Democratic,weakpos
primary,neutral
too,strongneg
much,neutral
mess,strongneg
primary,neutral
would,neutral
serious,weakneg
trouble,strongneg
Ready,weakpos
disaster,strongneg
Breaking,strongneg
Ready,weakpos
right,weakpos
okay,strongpos
too,strongneg
real,weakpos
big,neutral
Whatever,weakneg
supposed,strongneg
pretty,weakpos
much,neutral
wasted,strongneg
moved,neutral
worst,strongneg
incompetence,strongneg
Whatever,weakneg
free,strongpos
sweeping,weakpos
Ready,weakpos
Ready,weakpos
screw,strongneg
extremely,weakneg
unfair,strongneg
victory,strongpos
popular,weakpos
stumped,weakneg
primary,neutral
know,neutral
trying,weakneg
steal,strongneg
Good,strongpos
luck,strongpos
trying,weakneg
even,weakpos
flaws,strongneg
knows,neutral
trying,weakneg
super,strongpos
so,neutral
lose,strongneg
preference,weakpos
flawed,strongneg
scrutiny,neutral
trying,weakneg
primary,neutral
just,strongpos
so,neutral
insists,weakpos
primary,neutral
power,neutral
must,neutral
primary,neutral
demand,both
Just,strongpos
exactly,neutral
needs,neutral
need,neutral
well,strongpos
Thank,strongpos
Thank,strongpos
fact,neutral
showed,neutral
handily,strongpos
Looking,neutral
support,strongpos
silly,weakneg
confidence,strongpos
know,neutral
primary,neutral
primary,neutral
still,neutral
definitely,weakpos
resolved,weakpos
should,neutral
trust,strongpos
so,neutral
hard,strongneg
victory,strongpos
should,neutral
primary,neutral
Extremely,weakneg
important,weakpos
trying,weakneg
erase,strongneg
facts,neutral
know,neutral
truth,strongpos
should,neutral
too,strongneg
defeat,strongneg
claiming,neutral
just,strongpos
claimed,neutral
victory,strongpos
popular,weakpos
means,neutral
needed,neutral
Please,strongpos
victory,strongpos
popular,weakpos
outstanding,strongpos
victory,strongpos
primary,neutral
threat,strongneg
damn,strongneg
irrelevant,strongneg
well,strongpos
just,strongpos
move,neutral
good,strongpos
matter,neutral
should,neutral
primary,neutral
need,neutral
white,weakpos
Democratic,weakpos
seriously,weakneg
mostly,neutral
mean,neutral
point,neutral
Ready,weakpos
primary,neutral
chaos,strongneg
Live,weakpos
Ready,weakpos
points,neutral
positive,weakpos
move,neutral
Ready,weakpos
victory,strongpos
popular,weakpos
full,neutral
original,strongpos
anyway,neutral
dumb,strongneg
transparent,neutral
succeeded,strongpos
know,neutral
so,neutral
screwed,strongneg
Ready,weakpos
primary,neutral
suppressing,strongneg
victory,strongpos
confident,strongpos
Democratic,weakpos
primary,neutral
threat,strongneg
angry,strongneg
